,highly_variable,highly_variable_rank,means,variances,variances_norm,highly_variable_nbatches
ENSMUSG00000117091,True,8293.5,4.023539123947726e-06,4.0235234112219345e-06,0.9347405750558802,2
ENSMUSG00000086727,True,5471.0,0.005130367401191346,0.008076023027197135,1.0536431100752761,2
ENSMUSG00000050217,True,7936.0,0.0006365475572857299,0.0007646590281766538,0.9381874327144,2
ENSMUSG00000026063,True,9014.5,2.4496252901681744e-05,2.5205692134092427e-05,0.9175490715864503,2
ENSMUSG00000026058,True,1843.0,3.7332833783338573,60.231652287840646,1.8841585483740348,2
ENSMUSG00000091318,True,19512.5,0.008214173460925282,0.008709523965767518,0.6898866892091031,2
ENSMUSG00000026134,True,5781.0,0.2633430024500987,0.4463442118942394,1.0116021522531047,2
ENSMUSG00000004768,True,13362.0,0.2693030472865252,0.36894619878330664,0.8018237552816547,2
ENSMUSG00000042215,True,10954.5,0.13204628206050645,0.18626647514940897,0.8556655968801749,2
ENSMUSG00000042197,True,13952.5,0.9138567373925952,2.078777283033543,0.8009221107114273,2
ENSMUSG00000042182,True,2991.5,2.1633069326052463,17.21035791546661,1.4103367896310552,2
ENSMUSG00000026131,True,19326.0,5.584957620299086,48.07295832879478,0.6833968849879933,2
ENSMUSG00000042111,True,18515.0,0.15146802375118812,0.1836860745497703,0.7169276036941994,2
ENSMUSG00000026127,True,18742.0,0.17873685012742785,0.22455082564674983,0.7124876685280425,2
ENSMUSG00000026126,True,6050.5,0.04192456763521932,0.09423712159356787,1.187000264025556,2
ENSMUSG00000026125,True,3732.0,1.952599868974632e-05,2.9229450535990643e-05,1.5063252120686048,2
ENSMUSG00000026124,True,12823.5,0.0006384409874617054,0.0006785055308726365,0.8186542525589446,2
ENSMUSG00000037529,True,11237.0,0.0003885082042329525,0.00041699544636680927,0.8894633661067698,2
ENSMUSG00000045174,True,18182.5,0.10052717829674596,0.12371484553881451,0.7244072477179249,2
ENSMUSG00000037509,True,8207.5,0.9887394157253163,2.855446588529923,0.973151983730117,2
ENSMUSG00000118272,True,21418.0,0.0,0.0,0.0,2
ENSMUSG00000037503,True,19703.0,1.3224498572353647,3.4380299964289325,0.6847022177916011,2
ENSMUSG00000026123,True,6161.0,1.2053141011318926,5.608676011349247,0.9956681781258603,2
ENSMUSG00000045216,True,5980.5,0.37028689727383923,0.7187487882054583,1.002802169128595,2
ENSMUSG00000037470,True,12176.0,0.6027303026458793,1.0553431868638787,0.8248933825273514,2
ENSMUSG00000047180,True,5901.5,0.015259982163887742,0.05135494589936637,1.469642018111254,2
ENSMUSG00000037447,True,14267.5,0.0655707887272741,0.08641412992592971,0.7869287215557029,2
ENSMUSG00000010453,True,15701.5,0.5962335886939497,0.9753984038706074,0.774703808756307,2
ENSMUSG00000037432,True,18883.5,0.003307467499271029,0.0034054007961239205,0.707663552326872,2
ENSMUSG00000001143,True,13107.0,0.5215292478159282,0.8419475809714675,0.8142553992530163,2
ENSMUSG00000037408,True,15586.0,0.1196664438730493,0.15392424889395362,0.771611346481376,2
ENSMUSG00000001138,True,17178.0,0.3217870383343873,0.4182188413608976,0.7428535983508349,2
ENSMUSG00000067653,True,19104.5,0.020702292186571037,0.022641681078024747,0.676884967027588,2
ENSMUSG00000079610,True,18539.5,0.15499891601122426,0.1818410385643337,0.7148749379924909,2
ENSMUSG00000026121,True,19818.5,0.06917469638847128,0.07946387483899642,0.6793161134296076,2
ENSMUSG00000046337,True,590.0,0.00879308973722976,0.05698262674181277,3.932212861326308,2
ENSMUSG00000061518,True,9321.5,2.173564472244207,13.781478927266003,1.2025839653798434,2
ENSMUSG00000037351,True,8608.5,1.13007687799872,4.150246595269782,0.9161468913985693,2
ENSMUSG00000102416,True,11427.5,0.07590311885818586,0.12180385549269628,0.9357954419072135,2
ENSMUSG00000026117,True,15301.0,0.019386358214268134,0.02455473046927591,0.7688674605783268,2
ENSMUSG00000026116,True,9581.0,1.0865665625911214,2.744140466883536,0.8862355934075524,2
ENSMUSG00000050122,True,5600.5,0.02725296889851593,0.0487185295628408,1.0549062623094572,2
ENSMUSG00000026114,True,2444.5,0.004539853865059018,0.011039981745694871,1.5892297599855032,2
ENSMUSG00000026113,True,6555.5,1.4373643830636458,5.634852150846167,1.0952165173310822,2
ENSMUSG00000026112,True,15479.0,0.3085471094894934,0.5198713699949122,0.7843074750246417,2
ENSMUSG00000026111,True,18283.0,0.35338270768088886,0.4515925733006058,0.7221604184913983,2
ENSMUSG00000026110,True,6313.5,0.619310715678738,1.387115985033731,0.9971442325139099,2
ENSMUSG00000026090,True,1469.5,1.3270215443952573,9.936301782128137,2.1439006182089795,2
ENSMUSG00000060771,True,5891.5,0.5487848201809362,1.199082574015024,1.0360399827268245,2
ENSMUSG00000037216,True,20339.0,0.03492656804420023,0.03836738580739042,0.6565127977218543,2
ENSMUSG00000026088,True,13656.0,0.20399580037186968,0.25732925718038674,0.7908623926564589,2
ENSMUSG00000026087,True,12344.0,0.6685007299173329,1.3982012749872161,0.827167209000848,2
ENSMUSG00000061584,True,8965.5,0.0006035308685921589,0.0007134590112636838,0.9082255116799893,2
ENSMUSG00000026085,True,9940.0,0.00010319194459065933,0.00010696816902372919,0.8925649480310195,2
ENSMUSG00000058407,True,18619.5,0.4198793837642149,0.5557444320854454,0.7151437087174322,2
ENSMUSG00000026083,True,18363.0,1.7794575133202812,6.487819777372142,0.6972146436942668,2
ENSMUSG00000026082,True,16674.5,0.8772741279807325,1.6872684968425977,0.7553985598465609,2
ENSMUSG00000037138,True,3455.0,2.515019279852767,19.480700180865078,1.3179531513564369,2
ENSMUSG00000048814,True,7315.5,1.1769070865411195,4.53157541297049,0.963090640792639,2
ENSMUSG00000026080,True,9883.5,0.4877151883394996,0.8929589019927909,0.8770386864516351,2
ENSMUSG00000067604,True,647.0,0.0017060989279398344,0.008852071510103747,3.5140184250418574,2
ENSMUSG00000026078,True,12319.0,0.31906937433493265,0.5017773766453816,0.8408576680169395,2
ENSMUSG00000026077,True,1902.0,1.222448697509382,7.402283502618951,1.8487500550336518,2
ENSMUSG00000073702,True,13610.5,2.698422251970114,17.562957098634136,0.7199737763807936,2
ENSMUSG00000003134,True,4136.0,0.4006009510699774,0.9220613005488554,1.2188332956228733,2
ENSMUSG00000003135,True,18058.0,0.18024579563829424,0.21966738608414185,0.7263456258984997,2
ENSMUSG00000048234,True,11419.0,0.30275108304206066,0.4344045444781698,0.8358927361810239,2
ENSMUSG00000050967,True,3683.0,0.7319492200961105,2.9339714243884183,1.285706717489027,2
ENSMUSG00000057173,True,14815.5,0.004626833313767888,0.005436405539076593,0.7837465141712788,2
ENSMUSG00000091937,True,9776.5,0.0002724172665684608,0.0003047680832309828,0.8861293177757642,2
ENSMUSG00000026074,True,13159.0,1.5075062672538824,5.036074213178263,0.8537543635860598,2
ENSMUSG00000026073,True,12739.0,0.0445890972503607,0.05772871355806656,0.8158795875156934,2
ENSMUSG00000026072,True,701.0,0.06164357786352913,0.5323751808756191,4.176100275669764,2
ENSMUSG00000070942,True,7254.0,0.012462794097042084,0.02013089205097258,0.9588773638759365,2
ENSMUSG00000026069,True,3946.5,0.0013058751244930341,0.0021763313470066488,1.206608138711498,2
ENSMUSG00000026070,True,2264.0,0.0009815068674712483,0.0026259346454144718,1.886317499176122,2
ENSMUSG00000026068,True,4728.5,0.0005137112746193259,0.0007347421141117105,1.1185753833107661,2
ENSMUSG00000026065,True,3687.5,0.010814799807627494,0.021828135106575938,1.2591910775470283,2
ENSMUSG00000026062,True,2246.0,0.04270477920710718,0.12271656784047151,1.7531050328197555,2
ENSMUSG00000041945,True,20084.5,0.02759603477852547,0.030245038326682842,0.6636630071822756,2
ENSMUSG00000079588,True,5519.5,0.0015963983171192596,0.0023400982745644563,1.0338455391020502,2
ENSMUSG00000045515,True,6276.5,0.6281286566870273,1.707452729572165,1.0090502579290668,2
ENSMUSG00000060679,True,12376.0,0.5098587359081459,0.8251603621434425,0.8285724027239483,2
ENSMUSG00000041907,True,3760.5,0.6864651220694434,1.9365471770068083,1.2406706948705888,2
ENSMUSG00000070939,True,15990.0,0.3481267821911531,0.47707138249893527,0.7638474481457864,2
ENSMUSG00000010290,True,15006.0,0.21175898243275482,0.2931601873947235,0.7848161089337623,2
ENSMUSG00000008136,True,2460.5,0.3901242468881475,1.123925204381103,1.586782702216076,2
ENSMUSG00000066877,True,6440.0,0.5352699889423678,1.1200713086273362,1.001956064291989,2
ENSMUSG00000026051,True,130.5,0.015723754217615717,0.441910654081639,13.905725415477391,2
ENSMUSG00000057363,True,8741.5,0.7710254770497328,1.7016385489254837,0.9123987420611411,2
ENSMUSG00000041763,True,14277.5,0.7244224801284503,1.3167469128016749,0.8009671484076306,2
ENSMUSG00000047343,True,19993.5,0.023873432713171838,0.025730399096637595,0.6724423040746637,2
ENSMUSG00000091844,True,7205.5,0.007633837111988821,0.01354010497835866,0.9881805189869752,2
ENSMUSG00000026049,True,19444.0,0.06454111772970147,0.07194939899577163,0.6778997648573022,2
ENSMUSG00000026047,True,18980.0,0.08442438302577716,0.09449825755055233,0.6878951737490033,2
ENSMUSG00000041684,True,13763.5,0.2332574620083235,0.30197561503855624,0.7950562564736974,2
ENSMUSG00000026048,True,15277.5,0.307804411502967,0.41283743252068805,0.7783256931643039,2
ENSMUSG00000046828,True,14486.0,0.0013288329653767359,0.0014259990637734321,0.7973743462992,2
ENSMUSG00000056870,True,548.5,0.387932009762526,2.764062247578233,3.900220101104525,2
ENSMUSG00000026043,True,394.5,0.013560155223405826,0.12831531467966126,5.549573837674222,2
ENSMUSG00000026042,True,1568.0,0.039162053008471205,0.13944903090065477,2.1636222596003862,2
ENSMUSG00000025995,True,13395.5,0.24887092391818866,0.3267628609171355,0.802255373149908,2
ENSMUSG00000098549,True,10318.5,7.064861344108213e-05,7.348377617448905e-05,0.8856300326802511,2
ENSMUSG00000025993,True,2913.0,0.061750556668471734,0.3099411845815811,2.156230950078949,2
ENSMUSG00000041144,True,2755.0,0.19383234054477774,0.4815692930389391,1.5037853499612504,2
ENSMUSG00000101337,True,4597.5,0.07035051652775201,0.1536134112839772,1.1892606497439622,2
ENSMUSG00000025986,True,3932.5,1.5930758205179667,9.211775619734503,1.2290645219625993,2
ENSMUSG00000026109,True,2840.0,7.723325119002086,234.33381914202212,1.7611899474801296,2
ENSMUSG00000045954,True,2423.5,0.10346921377205373,0.4124030362130281,1.9362876861446203,2
ENSMUSG00000026107,True,10423.5,0.12379293826281568,0.21337400752831248,0.9273083486575706,2
ENSMUSG00000018417,True,1637.5,0.390776060226227,1.4350215942020228,2.048516606041747,2
ENSMUSG00000062939,True,5060.0,0.020934119043742025,0.03851258442188198,1.0727124811933515,2
ENSMUSG00000026104,True,7567.5,0.1730138390811562,0.2672330088667692,0.9597586587004577,2
ENSMUSG00000026103,True,6177.0,3.166336184208035,23.586834101318622,1.044997108491053,2
ENSMUSG00000002881,True,6581.0,0.3970003569115882,0.7491586584201765,0.9870845091265346,2
ENSMUSG00000043015,True,15824.5,0.13012137360785547,0.15631316585164817,0.7534930834804798,2
ENSMUSG00000041439,True,7984.0,1.0768836790105691,3.5840963676018185,0.9379312502851307,2
ENSMUSG00000026102,True,11230.5,0.36003255279830043,0.5517806094319787,0.8486996150831465,2
ENSMUSG00000041426,True,8611.0,0.35868525888870795,0.5838370490758739,0.916163533002299,2
ENSMUSG00000043629,True,3854.0,0.33399256260626875,0.720281212136815,1.224282932525535,2
ENSMUSG00000026100,True,9399.5,0.002031413900049608,0.002587979574736923,0.8903445187704662,2
ENSMUSG00000060715,True,18935.0,0.035021594571157,0.04072291163909686,0.6978458378737641,2
ENSMUSG00000026098,True,10686.5,0.2108301365920529,0.29482426443973486,0.8653817382973906,2
ENSMUSG00000026097,True,20331.0,0.06542026102828406,0.07333343945047502,0.6604113636671003,2
ENSMUSG00000026096,True,15698.0,0.17300946052387425,0.21180872754633406,0.764976501476756,2
ENSMUSG00000026095,True,17849.5,0.1287111231449118,0.16559091645441615,0.7317081477349043,2
ENSMUSG00000117809,True,21477.0,0.0,0.0,0.0,2
ENSMUSG00000096141,True,7870.5,0.0876458177914273,0.16110321081102813,0.9802571133968792,2
ENSMUSG00000026094,True,2618.5,0.04981993479026474,0.1407389426934091,1.558959124257432,2
ENSMUSG00000042807,True,16777.5,4.295554154943178,29.25114456753226,0.7209242463675378,2
ENSMUSG00000025983,True,11193.5,0.04228301763540866,0.06159319043730262,0.8695463889493049,2
ENSMUSG00000041303,True,11422.5,0.4117536098246305,0.6384500730648621,0.8388576676590087,2
ENSMUSG00000109809,True,10689.0,0.0004112293663446573,0.0004517690589984573,0.8787295108878314,2
ENSMUSG00000073678,True,5042.5,0.8453747997697589,2.699146080374128,1.099213551232912,2
ENSMUSG00000052331,True,2643.5,0.6378727217301408,2.1991052986437523,1.5829027584738777,2
ENSMUSG00000025982,True,20882.0,1.6930696432020176,3.821471360473848,0.5689469819268317,2
ENSMUSG00000025981,True,9212.0,0.3575376035232949,0.5689397670028695,0.8960964830605939,2
ENSMUSG00000025980,True,6916.5,0.9781803473308315,2.6783260381591965,0.998517594534138,2
ENSMUSG00000073676,True,8782.0,1.538093685031677,7.417677322609055,0.9532095510265575,2
ENSMUSG00000025979,True,18382.5,1.184112890093952,2.905873483719075,0.7113258651735076,2
ENSMUSG00000025978,True,3525.5,0.17884548568377445,0.3923629276983557,1.3143804321282269,2
ENSMUSG00000046994,True,18574.0,0.10659751544092308,0.12945351731751042,0.7162425632991745,2
ENSMUSG00000025977,True,14770.0,0.010765452283666136,0.012870315761506657,0.7892782699906629,2
ENSMUSG00000038349,True,2261.5,4.975747526233475,102.45434657634368,2.0355489327651024,2
ENSMUSG00000045336,True,5132.0,1.5029102021804743e-05,2.2365920726571164e-05,1.1860758856858256,2
ENSMUSG00000038331,True,897.5,1.0779270773769176,9.455012464086881,2.945924862184351,2
ENSMUSG00000038323,True,16636.5,0.1797866388206202,0.2432631886146998,0.7561503975929648,2
ENSMUSG00000048495,True,14907.5,0.21246026163418172,0.26504180832258006,0.7774603911097583,2
ENSMUSG00000025971,True,16407.0,0.1921484894214056,0.23442776600739054,0.7533604237452622,2
ENSMUSG00000038305,True,2243.5,0.7352372799360778,2.889964223092342,1.6706946798458273,2
ENSMUSG00000054770,True,16432.5,0.2284346586713422,0.2804489445549917,0.7543118045021955,2
ENSMUSG00000026039,True,12966.0,0.01080130911762367,0.01461493025627202,0.836395099366935,2
ENSMUSG00000063558,True,3220.0,0.07036945082951176,0.15805297124663675,1.3555302807820282,2
ENSMUSG00000064294,True,982.5,0.02164084185692484,0.09220337638979653,2.7348263493615743,2
ENSMUSG00000038242,True,10720.0,0.02303653657539071,0.032474058241156005,0.8528021859823578,2
ENSMUSG00000079554,True,12766.5,0.01525323681888583,0.020345140326679053,0.8105594291540426,2
ENSMUSG00000051223,True,12153.0,1.1241396726637911,3.1031002136405177,0.8266323790721999,2
ENSMUSG00000026034,True,20700.0,1.1172717280579845,2.0403367297300354,0.607976323089592,2
ENSMUSG00000026035,True,14782.0,0.22039988771959057,0.27545881706224734,0.776746578529212,2
ENSMUSG00000026036,True,12816.0,0.21149402054750427,0.2747106800917829,0.8099226190867979,2
ENSMUSG00000026037,True,12567.0,0.6997868234300624,1.2734887787603175,0.8223091173378319,2
ENSMUSG00000038174,True,6850.5,2.3684892036611367,16.920091886876413,0.9784378144049686,2
ENSMUSG00000026032,True,10116.5,1.1385097426449704,3.6149521079584206,0.8744694894630773,2
ENSMUSG00000047528,True,17983.0,0.009972578397476436,0.011244444213193431,0.7270102259658499,2
ENSMUSG00000026031,True,5655.0,0.19773233334974305,0.37837208132905814,1.077513107012408,2
ENSMUSG00000026029,True,1419.5,0.030376655331331347,0.11420480904888675,2.1968802384780695,2
ENSMUSG00000026028,True,10030.0,0.5838137517940251,1.141632143407665,0.8802687334041726,2
ENSMUSG00000026027,True,12118.0,0.3402167409522439,0.5388022142999451,0.8282209311071578,2
ENSMUSG00000072295,True,12809.0,0.0041295712138023485,0.00499178008408525,0.815644751330427,2
ENSMUSG00000038079,True,14017.0,0.37696360543187246,0.5571007329699922,0.7977289050673374,2
ENSMUSG00000079550,True,17176.0,0.03854727989820919,0.04998452733437269,0.744610743543608,2
ENSMUSG00000026024,True,6352.5,0.4167734482392993,0.7671162082366202,0.9970518486293707,2
ENSMUSG00000026023,True,4992.5,0.0101216860238345,0.01739722691410671,1.0782605285541313,2
ENSMUSG00000041075,True,16632.0,0.027731888393651708,0.0363050195443501,0.7555371180431076,2
ENSMUSG00000047361,True,1273.5,0.17702163906676613,0.8039467247300314,2.590255983850071,2
ENSMUSG00000026021,True,21024.0,2.1226399576250325,6.846103773911501,0.5825073086504455,2
ENSMUSG00000026020,True,8895.0,0.4965913523257003,0.9131564913494952,0.9127694987693039,2
ENSMUSG00000067336,True,13155.0,1.9340076863797995,8.805002844090179,0.8175447696270974,2
ENSMUSG00000041040,True,16047.5,1.042344435776742,2.4559532149089054,0.7693348708067056,2
ENSMUSG00000026018,True,5978.0,0.5730283001541252,1.2414976488588578,1.0034156638048581,2
ENSMUSG00000026019,True,11051.5,0.4665729103157863,0.7894229565928809,0.8611481523983608,2
ENSMUSG00000026017,True,10052.0,0.36863890298442464,0.5821368713443772,0.8770327954867082,2
ENSMUSG00000073664,True,14192.0,1.2269945866831269,3.1274344576215807,0.8017951968974266,2
ENSMUSG00000049439,True,10181.0,0.23058855383590018,0.330752931079111,0.8771123120211917,2
ENSMUSG00000026782,True,16486.5,2.1662191465552825,9.803122063825633,0.7581719874428541,2
ENSMUSG00000026014,True,6709.0,1.5415187818806306,6.061144943513775,0.9947401316299739,2
ENSMUSG00000026012,True,8723.0,0.0023646576110212783,0.0031713479261927307,0.9127788129017794,2
ENSMUSG00000026011,True,15917.0,0.006616355071174041,0.0076229602089649745,0.7557263583384455,2
ENSMUSG00000026009,True,5141.0,0.0008812734075305504,0.0014177577449213307,1.1536823510829253,2
ENSMUSG00000052062,True,1020.5,0.6277681949172761,3.8504293822511135,2.8691656923090703,2
ENSMUSG00000025969,True,1149.0,0.886546610570642,7.425878871117081,2.568700466544317,2
ENSMUSG00000040865,True,19863.0,0.8845950757561414,1.5550088005062341,0.678311296552566,2
ENSMUSG00000025968,True,17035.5,0.8669593120789485,1.6170283376022516,0.7469671533636069,2
ENSMUSG00000025967,True,10641.5,1.6880824664578844,7.819920273337992,0.879728460724855,2
ENSMUSG00000046856,True,13196.5,0.030737117101082664,0.040676498234851415,0.798867928194235,2
ENSMUSG00000027520,True,1520.5,0.7380783719151289,4.409232733869138,2.1124493889689338,2
ENSMUSG00000025964,True,2973.5,2.220828867993835,15.917272144204128,1.4470911369182828,2
ENSMUSG00000115378,True,3788.0,0.004685529649223126,0.010885388307554714,1.355959889000511,2
ENSMUSG00000069085,True,3770.5,0.0048081292531175325,0.009000734498153473,1.2578144705667624,2
ENSMUSG00000025963,True,15537.5,0.012959937857621624,0.015970102308615022,0.7726843947662919,2
ENSMUSG00000025962,True,16031.5,0.1512921714235944,0.18115075960543653,0.7533153169732828,2
ENSMUSG00000025961,True,16692.5,0.019900542846431453,0.023859876826699388,0.733380199996919,2
ENSMUSG00000025959,True,19058.0,1.8565700607033715,6.889577832251039,0.6950849923438397,2
ENSMUSG00000025958,True,17601.0,0.9068448920934142,1.7988184761444275,0.7365875419202846,2
ENSMUSG00000025956,True,18543.5,0.11069785682638382,0.12599634211523705,0.707060664219059,2
ENSMUSG00000070871,True,8975.5,0.2338886842932393,0.36275452289318333,0.9101762747177666,2
ENSMUSG00000045005,True,5025.0,0.01803113556581374,0.04471438039515042,1.209021016636973,2
ENSMUSG00000051344,True,12814.5,0.9744120662624824,2.256076077208365,0.8208098237387937,2
ENSMUSG00000025955,True,7143.5,0.0009237572471039986,0.0012066819100747307,1.007788912475296,2
ENSMUSG00000070870,True,9257.5,8.449432160290225e-05,8.874741071077787e-05,0.9062109774029031,2
ENSMUSG00000067299,True,8977.5,1.644917465378629e-05,1.692226362500364e-05,0.9239362294667864,2
ENSMUSG00000025952,True,6363.5,8.567771546288688e-05,9.72676461304028e-05,0.9972924251743759,2
ENSMUSG00000073658,True,6123.0,4.5679002995406536e-05,5.348732222964728e-05,1.0625529167296333,2
ENSMUSG00000044429,True,18153.5,0.0029020367628402968,0.0030346758526992646,0.7186381882470199,2
ENSMUSG00000044816,True,8811.5,0.07635635870655998,0.12035311458757346,0.9120366985287346,2
ENSMUSG00000025950,True,7023.0,0.25157616228211355,0.43348035904346316,0.9735228493580164,2
ENSMUSG00000025949,True,14409.5,0.6391757567093699,1.1386990015207255,0.7915568426791428,2
ENSMUSG00000025946,True,1579.0,0.04538362788795437,0.16146880936368288,2.065932131548441,2
ENSMUSG00000025945,True,8706.5,1.775090789976938e-05,1.8460631305648663e-05,0.9284877601764954,2
ENSMUSG00000015222,True,16090.5,6.255207879699021,71.90043240170996,0.771413450920093,2
ENSMUSG00000055567,True,6299.0,4.423979488470904,47.21665694266098,1.030922873958776,2
ENSMUSG00000026005,True,15938.5,0.29454602171385724,0.38905624674407957,0.7642325984224503,2
ENSMUSG00000026004,True,12480.0,1.2572486424105638,3.7164927017022804,0.8979641487981602,2
ENSMUSG00000026003,True,7732.5,0.14765820555835363,0.22489446536071486,0.9483357626810738,2
ENSMUSG00000061816,True,2472.5,0.017887826569369603,0.129431959022291,3.168264922290043,2
ENSMUSG00000026000,True,12151.0,0.8053705253511366,1.6834130352352374,0.8268874899991121,2
ENSMUSG00000025991,True,10180.5,0.0019663272377504534,0.0026180613031957837,0.8904134501289542,2
ENSMUSG00000062209,True,611.0,9.835914157556111,879.7223525131257,3.821373103297326,2
ENSMUSG00000025997,True,4169.0,0.5292587031518039,1.2691356243128695,1.219039588083962,2
ENSMUSG00000053153,True,296.5,0.08333909251678526,1.4405946796456781,7.995162439097922,2
ENSMUSG00000045648,True,311.5,0.8125429571971174,10.99156100844654,5.514974161789204,2
ENSMUSG00000026196,True,9596.0,0.016680764832185283,0.02382121584403029,0.8884342629321578,2
ENSMUSG00000050296,True,3859.0,0.012965026451219558,0.02775976979105845,1.297867477109237,2
ENSMUSG00000026192,True,14112.0,0.15682583945226852,0.2025793142273455,0.7968084373605364,2
ENSMUSG00000026193,True,86.0,0.14514219187264032,3.290314287902475,12.870431626842347,2
ENSMUSG00000039395,True,7522.0,0.11298985405440204,0.18295020979778367,1.0108557886105398,2
ENSMUSG00000026189,True,16447.0,0.10804030923501634,0.12952844220945192,0.738471917561452,2
ENSMUSG00000026188,True,7464.0,0.3176728512407648,0.5261168558175902,0.9643512791388551,2
ENSMUSG00000026187,True,8956.0,0.32047027598638245,0.5047930349147431,0.9065654080602589,2
ENSMUSG00000039372,True,1839.5,0.49399226439101607,1.8378971520897185,1.8843272838563871,2
ENSMUSG00000039354,True,12383.0,0.2032107368851559,0.2694821701660369,0.8219694014166488,2
ENSMUSG00000039342,True,13162.0,0.007505438878180489,0.009935418941005462,0.8110024199614638,2
ENSMUSG00000046330,True,13406.5,5.28972250834056,65.55448286859857,0.7247517887421517,2
ENSMUSG00000039323,True,240.5,0.12668172101442415,1.343312995649804,6.54755118805511,2
ENSMUSG00000026185,True,732.0,0.6700455322621568,6.690479193304097,3.284320761101669,2
ENSMUSG00000026182,True,5025.5,0.00025502137682668674,0.05925472099402883,1.7642670113707615,2
ENSMUSG00000055322,True,1062.0,0.23218696392258142,1.1179786059813286,2.637865245167305,2
ENSMUSG00000061815,True,6935.0,0.0022833584528403348,0.003887324157846825,1.078375096127869,2
ENSMUSG00000026180,True,9860.0,0.006924629171700035,0.013695632403270616,1.2581408457787757,2
ENSMUSG00000048480,True,8967.0,9.467150879877003e-06,9.46706237325757e-06,0.9172458755208498,2
ENSMUSG00000006304,True,10385.5,1.8135923908721518,7.677642133150505,0.8643592945975991,2
ENSMUSG00000064272,True,10743.5,8.792616379685767e-05,8.981187359083502e-05,0.8778136789996854,2
ENSMUSG00000006299,True,11766.0,0.6010588771580371,1.1526196314152488,0.8312740171430042,2
ENSMUSG00000026179,True,7915.5,1.3173038690352217,4.598002817512052,0.9432926809493718,2
ENSMUSG00000006301,True,6284.0,0.4427417247634159,1.2546312062705836,1.4103549763769965,2
ENSMUSG00000073650,True,12844.5,0.01748831280223879,0.027655747329969935,0.8607281545220364,2
ENSMUSG00000026177,True,7698.0,0.011437619996137403,0.01804930783755377,0.9468151463892873,2
ENSMUSG00000026176,True,17623.5,0.07318024792574725,0.09493433369704397,0.731455828073726,2
ENSMUSG00000026175,True,16942.5,0.008806107069689591,0.010132539222530983,0.7497561761488558,2
ENSMUSG00000033364,True,16569.0,0.7069940470555267,1.194667853921909,0.7575418268902039,2
ENSMUSG00000026174,True,17034.0,0.3096455356703311,0.40129007666924577,0.7444798023437483,2
ENSMUSG00000026173,True,3248.5,0.15648466700243496,0.3402019152291488,1.3555142056763287,2
ENSMUSG00000026135,True,14539.5,0.22052449909304694,0.2779435547257715,0.782177295617793,2
ENSMUSG00000026172,True,16014.0,0.2631992200961105,0.32745627904574187,0.7552809706747918,2
ENSMUSG00000026171,True,13991.0,0.49599137163868806,0.7974426159495818,0.8051305885894511,2
ENSMUSG00000033276,True,18639.0,0.04366048808843076,0.05099821870129256,0.7020476825005919,2
ENSMUSG00000033257,True,12341.0,0.2836309884462891,0.391010877137841,0.8164850279901709,2
ENSMUSG00000026170,True,1390.0,0.1523163988094111,0.5510883944842034,2.234784147805388,2
ENSMUSG00000006542,True,5100.0,0.0028349383309791685,0.004916775594219767,1.2830623511190837,2
ENSMUSG00000033227,True,3399.5,0.01110378458823574,0.028742052401879877,1.5038916878172377,2
ENSMUSG00000026167,True,7779.0,0.05985913826205831,0.10433176539893883,0.9454102924038974,2
ENSMUSG00000090071,True,5209.0,1.0754537842095497,5.360832485717804,1.0571774722652618,2
ENSMUSG00000055197,True,1819.5,0.0035433178955659654,0.043538474206989454,5.008334720111073,2
ENSMUSG00000006546,True,3620.5,0.004124955977748409,0.009182334674175969,1.3334575742503976,2
ENSMUSG00000047021,True,5270.0,0.040871465439219,0.09688269377679483,1.299146393285907,2
ENSMUSG00000006538,True,15502.0,0.0014883544577026632,0.0016094490893825148,0.7719721086484651,2
ENSMUSG00000026162,True,11097.0,0.0667176157169852,0.0940485588185097,0.8431839026585435,2
ENSMUSG00000026205,True,7712.5,0.01707661007835014,0.030217943426012483,0.9459393111498411,2
ENSMUSG00000033159,True,18929.5,0.15508341033282716,0.17835648773974952,0.7064674807646175,2
ENSMUSG00000049339,True,14884.0,0.8437961523605394,2.1784278147115734,0.780690910934726,2
ENSMUSG00000026197,True,16409.5,0.15783065917878147,0.1858678089596593,0.7458814575976894,2
ENSMUSG00000026198,True,20282.5,0.05610990983485502,0.061498598436814926,0.6585932539956125,2
ENSMUSG00000033124,True,14900.5,0.5525306167659455,1.0860183968394423,0.7868876144919882,2
ENSMUSG00000026199,True,18047.5,0.16144995096015843,0.18718884609793696,0.723900816461632,2
ENSMUSG00000026200,True,16705.5,0.08908020948911467,0.10833175576814637,0.7444657353964953,2
ENSMUSG00000026201,True,17668.0,0.4350441027223739,0.6646508772042693,0.7265043955155498,2
ENSMUSG00000026202,True,4099.5,1.598751022452295,10.265090070844021,1.1965146575134036,2
ENSMUSG00000096094,True,13266.5,0.002257678806078668,0.002727359631867147,0.8163164816633212,2
ENSMUSG00000026203,True,7820.0,0.6741698965429752,1.6879934036619997,0.9743513697527297,2
ENSMUSG00000026204,True,4288.0,2.5568560396635753,19.458483825264267,1.1578878062561406,2
ENSMUSG00000033061,True,1060.5,0.8855809611808946,6.496134317479155,2.7911280183246117,2
ENSMUSG00000026209,True,19087.5,0.10945079637673201,0.12458146755174133,0.6992000564646833,2
ENSMUSG00000026208,True,2334.0,0.009312836320535008,0.03481321688179222,1.9225107332459768,2
