gene_id,mean_exp_single_cell,mean_exp_single_nuc
ENSMUSG00000038217,0.051285914819810346,1.3028962960892667
ENSMUSG00000020850,3.1571838651590984,2.2987605804837914
ENSMUSG00000038195,0.16658942831321785,0.1068373804236895
ENSMUSG00000038188,0.07588646511806711,0.07532521772639299
ENSMUSG00000038178,3.6738295539780874,4.071755290424409
ENSMUSG00000017781,7.160874179283504,6.693861803050408
ENSMUSG00000006127,2.1815746412004504,2.3077614484950364
ENSMUSG00000017774,1.206342865177605,1.408027079635646
ENSMUSG00000017776,5.628757287077857,3.50614974594932
ENSMUSG00000020849,8.771933876245779,7.207208688606514
ENSMUSG00000020848,2.1879474135171737,1.127485365573737
ENSMUSG00000020847,0.7908937437472638,0.6032363067143782
ENSMUSG00000053783,0.1727363625692573,0.03077614498051888
ENSMUSG00000020846,0.7875884095845594,0.25851461659324476
ENSMUSG00000017288,3.769568140562506,3.728078054893826
ENSMUSG00000017286,3.8625953135418456,3.331809861557232
ENSMUSG00000069808,2.103600369701956,1.7755482334684725
ENSMUSG00000049396,0.08127772811282945,0.09114633337954416
ENSMUSG00000038057,0.03231711015935983,0.010247789109777595
ENSMUSG00000038046,1.3704319481398908,1.6661886445090344
ENSMUSG00000020844,1.6270596300884967,1.6534690861621124
ENSMUSG00000020843,2.9868804767823645,2.317578336902501
ENSMUSG00000017631,7.455369044150832,6.609633365384386
ENSMUSG00000044243,0.1594575437549131,0.045424692788193825
ENSMUSG00000046275,0.0690810786825345,0.03339369324005145
ENSMUSG00000010392,3.0211643578195457,2.50671500296726
ENSMUSG00000020841,4.081609565578735,3.1481884073325372
ENSMUSG00000020839,0.007452525884179785,0.004553124799530395
ENSMUSG00000020840,4.048096983223377,3.625163463999424
ENSMUSG00000020838,0.06785459041297907,0.053721232964247974
ENSMUSG00000037958,3.923425110525293,2.6902460051268218
ENSMUSG00000050944,1.0979605684612481,0.5841033815258435
ENSMUSG00000037926,7.252182754386788,7.655855146143926
ENSMUSG00000020836,1.57431492717269,2.329935412746186
ENSMUSG00000037907,2.432796305034887,1.5688384346170736
ENSMUSG00000011877,3.118249639409249,1.0709139567700918
ENSMUSG00000044328,0.5328247910118243,0.286233995169838
ENSMUSG00000000686,0.2594940466747296,0.23614123323934755
ENSMUSG00000017291,7.140840272195505,5.674539746967279
ENSMUSG00000037857,5.846513324766253,5.059265264692741
ENSMUSG00000000724,0.1603983386192386,0.3168777697132698
ENSMUSG00000000631,4.901907887283089,5.194687063021221
ENSMUSG00000069804,0.060833296635514005,0.1366771618761183
ENSMUSG00000017453,0.07872313501493246,0.09439838792737346
ENSMUSG00000000632,3.965494604975329,2.3847688095344948
ENSMUSG00000037791,4.381122326961745,3.9616837131608587
ENSMUSG00000020834,1.3426748526593657,1.896177794872203
ENSMUSG00000061981,4.6741167395168635,3.91124632622693
ENSMUSG00000020832,1.177097956242898,1.1356948824472448
ENSMUSG00000037750,4.667940077579713,5.3062993881669955
ENSMUSG00000017386,0.32839415898110763,0.334216978407236
ENSMUSG00000017405,0.1510565247828869,0.10721811551520076
ENSMUSG00000019437,0.16615851238765578,0.12176987296375226
ENSMUSG00000058546,8.52204899978865,3.144335865338438
ENSMUSG00000002059,1.3969835231643046,1.4176920348317283
ENSMUSG00000044122,0.7771600220436145,0.43586543358031327
ENSMUSG00000002052,4.939090679884241,4.236081891488942
ENSMUSG00000002064,3.6021726428527225,3.291411066196863
ENSMUSG00000010277,4.778390635455995,3.372457890846286
ENSMUSG00000037593,1.4254477289672258,1.4300021701554118
ENSMUSG00000002055,0.4398525917949218,0.24064460640617127
ENSMUSG00000017390,3.554477856499954,4.076045736145819
ENSMUSG00000041958,2.4792126521586204,1.4553853340061358
ENSMUSG00000002058,2.760714904879721,1.3552246062406748
ENSMUSG00000002057,0.00510535670432301,0.006870340210799604
ENSMUSG00000001095,0.00165736872022816,0.0016876393154302354
ENSMUSG00000020829,0.43257071697483873,0.2664582375602053
ENSMUSG00000050132,1.5839738803583538,1.2455336459425819
ENSMUSG00000017344,0.04399830320307022,0.09653111057621566
ENSMUSG00000001103,0.03160811209661322,0.007614150280543406
ENSMUSG00000051232,3.6164759436467033,2.146424510867757
ENSMUSG00000001100,3.6393204089061575,1.9023289139286583
ENSMUSG00000017615,2.484999999832547,0.9395494805738154
ENSMUSG00000001105,5.882563353564269,3.597793837549557
ENSMUSG00000037278,0.8229803206213577,0.9500564479430232
ENSMUSG00000017376,6.000613724589796,5.848662280078768
ENSMUSG00000049489,1.336701007257164,0.9134918948060046
ENSMUSG00000072640,3.6516055519480393,1.5914130976646157
ENSMUSG00000020826,0.004924486993413135,0.005041930192516897
ENSMUSG00000001123,0.1229505169346041,0.13617094515391348
ENSMUSG00000018334,2.5521294570306727,2.8228019083643074
ENSMUSG00000017677,4.2038435512896015,4.427098287197308
ENSMUSG00000020716,7.088840329233305,7.578030214820807
ENSMUSG00000049612,2.9693884799523445,1.675826550749422
ENSMUSG00000070354,0.07682547003653228,0.21170098502225443
ENSMUSG00000093938,8.913347451155696e-5,6.233543145922799e-4
ENSMUSG00000078771,0.08301418029424058,0.08328435084419235
ENSMUSG00000017639,5.841470154050052,4.963738959968218
ENSMUSG00000035575,2.1715847761270415,1.4222102064893738
ENSMUSG00000017548,4.2725232267500095,3.7995033384060712
ENSMUSG00000017561,2.00020575171067,2.2491751529971316
ENSMUSG00000017550,1.3661616996599955,1.7031597000617362
ENSMUSG00000046909,0.5159708441301596,0.522278327116386
ENSMUSG00000020709,0.03495060055695967,0.09247373666888008
ENSMUSG00000020707,0.1601426080386234,0.17817714335279253
ENSMUSG00000017686,4.756999611784773,4.644688422742912
ENSMUSG00000017692,2.866000583629981,3.408283753771385
ENSMUSG00000057181,5.26965034481449,2.679448344811971
ENSMUSG00000017421,5.038510674768299,5.109015852941303
ENSMUSG00000017428,5.219513307954837,5.404257559280412
ENSMUSG00000048895,7.151007407296136,1.9603396379627094
ENSMUSG00000035441,2.0628321281433957,2.2078075884267987
ENSMUSG00000035413,0.06952620474220575,0.03671165578476842
ENSMUSG00000053184,0.020446947579762956,0.03378096916102632
ENSMUSG00000020704,9.21648638970255,9.545207524035366
ENSMUSG00000020703,0.9272092836393262,2.9646819564244877
ENSMUSG00000092157,0.007895861387048156,0.010377939619674658
ENSMUSG00000035385,0.006362965980868951,0.004080966490642609
ENSMUSG00000035373,0.0036701771260802527,0.003501839136234078
ENSMUSG00000020676,0.002067240660833677,0.0023101508960314027
ENSMUSG00000035352,0.005157856748485283,0.003695530940562898
ENSMUSG00000009185,9.351012341095676e-4,9.792650707029342e-4
ENSMUSG00000020702,0.014995733578063839,0.01300339671616795
ENSMUSG00000020701,1.9300717160682386,1.4928337200061252
ENSMUSG00000020698,0.10098596680064222,0.14056486881102437
ENSMUSG00000046010,0.9668124777592293,0.9516783953877578
ENSMUSG00000020697,1.648054601219431,1.7582963180943312
ENSMUSG00000020696,1.4408715084726444,1.9638378124160478
ENSMUSG00000018841,1.7109198199639541,1.4383655315542583
ENSMUSG00000018844,0.19911302480832707,0.9656981202722468
ENSMUSG00000020692,0.8589841413656988,1.2014849778097714
ENSMUSG00000018845,0.028901656062034365,0.013766237820414327
ENSMUSG00000054404,0.05877260997542611,0.06442766150488169
ENSMUSG00000069793,0.019654608166197966,0.006784577496240901
ENSMUSG00000035208,0.02223672286352967,0.011992153209116584
ENSMUSG00000072620,0.02012799779151341,0.01887622623040783
ENSMUSG00000078763,0.002122169362693312,0.0033577124454190546
ENSMUSG00000000204,0.0011008567282380815,0.003596345400658591
ENSMUSG00000018986,0.005667064317086934,0.00974560230423867
ENSMUSG00000082101,0.003488727738999398,0.0020913523759957583
ENSMUSG00000018733,0.6831136483563341,0.4514913509754844
ENSMUSG00000035152,7.056644222636438,5.89216914617
ENSMUSG00000020684,2.3852292049201784,0.9834212218237758
ENSMUSG00000020686,0.03549243162284358,0.03672843079703719
ENSMUSG00000035085,0.05875184614706918,0.02787602891745957
ENSMUSG00000020682,0.03765883608425172,0.13477689990277378
ENSMUSG00000020680,4.695814456027194,5.761860420451741
ENSMUSG00000018925,0.029882756650424593,0.1027041621408234
ENSMUSG00000035042,0.01364672316928685,0.07915472424242977
ENSMUSG00000019122,0.009924912266398089,0.013279688648698437
ENSMUSG00000018927,0.008282543659616398,0.013180522108941967
ENSMUSG00000081906,0.0010076760026782108,1.4177943532687988e-4
ENSMUSG00000000982,0.018462409288055908,0.002335300331228549
ENSMUSG00000018930,0.019652818472324123,0.0019674314778625234
ENSMUSG00000069792,0.011279885847993797,0.0023181453070357594
ENSMUSG00000000983,0.043542180612719625,0.005323587159402911
ENSMUSG00000051748,0.0012102596569432034,0.004394346614615961
ENSMUSG00000000976,2.8776234426665352,2.6245803165429074
ENSMUSG00000020679,0.1887299028987549,0.07288745474195554
ENSMUSG00000020677,1.9284345951900994,1.4622123167505887
ENSMUSG00000034940,5.770824619596126,4.13140643658621
ENSMUSG00000018648,0.9894452505950865,0.4760000279211182
ENSMUSG00000018651,3.1928468183835257,3.258056174357431
ENSMUSG00000020532,6.020526116287583,6.434425453805991
ENSMUSG00000051452,0.5469261020584281,1.5067161712538726
ENSMUSG00000018697,3.3339956448894763,3.8227945208345018
ENSMUSG00000018698,1.1072394065771392,1.0092238263372253
ENSMUSG00000018405,0.8198840012742777,0.8676362673590161
ENSMUSG00000034449,0.5145645354757531,0.6323057559322383
ENSMUSG00000020530,6.332266276784886,5.571210118571946
ENSMUSG00000045140,0.232022274709221,0.2535262339972888
ENSMUSG00000020527,1.1076540231669707,1.6618567669422304
ENSMUSG00000020526,2.8878950745800185,1.47345133287715
ENSMUSG00000000805,0.27484201841813943,0.2097807118718607
ENSMUSG00000000804,6.481139292875139,6.17048311506245
ENSMUSG00000018479,0.06386400169724778,0.0925784451914671
ENSMUSG00000018481,5.727447299319154,4.2659316507795255
ENSMUSG00000020525,1.756948272893843,2.1717339793705883
ENSMUSG00000059439,6.015295411278127,6.860461715473101
ENSMUSG00000000093,0.023800470162070667,0.037282668385525596
ENSMUSG00000069785,0.00630317984840468,0.010089573549331187
ENSMUSG00000000094,0.0018650756898609293,0.0030548930359162495
ENSMUSG00000034329,0.08204224294907696,0.11677307367661525
ENSMUSG00000018068,2.4343411879112957,1.9604567431665383
ENSMUSG00000034297,5.132033576390567,5.122573911118252
ENSMUSG00000020521,1.9713285629261144,2.379111318637054
ENSMUSG00000020516,5.310562724812575,5.191901514112495
ENSMUSG00000020513,0.8163422711913982,0.9989911761399136
ENSMUSG00000018171,5.502748934505788,6.252956375933086
ENSMUSG00000072582,1.5633395477058338,1.3350642920722016
ENSMUSG00000047126,7.4329747476191566,6.251999648245359
ENSMUSG00000018425,2.3335046937942776,1.73683850240826
ENSMUSG00000018427,3.6542066416174652,3.140708227272119
ENSMUSG00000061666,4.711218473347589,4.815934966178799
ENSMUSG00000020495,0.6959645547708162,0.2871474060272892
ENSMUSG00000020493,0.078589461315259,0.04939092579490727
ENSMUSG00000020492,2.007959681958042,1.1690969606378416
ENSMUSG00000018548,7.009760548970646,6.2056625161956385
ENSMUSG00000046442,7.006250931346589,7.339744368032535
ENSMUSG00000007646,1.1635302740868967,1.1230321185491203
ENSMUSG00000010342,2.133222772079221,0.5542753517768815
ENSMUSG00000020486,2.1490638632083203,3.072917638523695
ENSMUSG00000018401,3.643086850777883,1.664679704497243
ENSMUSG00000070345,0.7807839433160315,0.7949208682820633
ENSMUSG00000034177,0.1651908820553128,0.1851829987429739
ENSMUSG00000020485,3.794593607259988,2.0387247915014535
ENSMUSG00000034156,3.8150172471922787,3.56422580957065
ENSMUSG00000009350,0.023275600667439503,0.004221205733625697
ENSMUSG00000009356,0.07572492902936194,0.03409605326508503
ENSMUSG00000034121,0.3839444288454246,0.384136847795493
ENSMUSG00000052234,0.0051850535217835975,0.0037918037789052735
ENSMUSG00000093839,2.1561877869498137e-4,7.964012094557253e-5
ENSMUSG00000093920,2.3292582625346578e-4,1.1124333207338884e-4
ENSMUSG00000060787,0.003821128774670238,7.678390862825396e-4
ENSMUSG00000020483,8.846051525654541,5.451767062175377
ENSMUSG00000018379,6.185115086808501,3.8990094925781364
ENSMUSG00000018377,3.8011072647981026,2.2891880217605434
ENSMUSG00000018378,3.6185446247085613,3.323952006822566
ENSMUSG00000023723,2.932162336204862,1.2388171786474431
ENSMUSG00000034031,0.0024157422917040145,0.002290091374007931
ENSMUSG00000069769,7.0661595704600675,7.576431852465011
ENSMUSG00000018428,1.9594561669147386,1.3109624062049299
ENSMUSG00000000278,1.7293064080882237,1.8345352268097026
ENSMUSG00000057534,4.7080402722474277e-4,0.0010653738761223519
ENSMUSG00000033983,2.238045990673553,2.1075838350803657
ENSMUSG00000000275,0.09065301450213499,0.06146205012272754
ENSMUSG00000000276,4.088627663625814,3.082102804229517
ENSMUSG00000072553,0.017696953684165732,0.013310452273087024
ENSMUSG00000048616,0.5358478454227844,0.17433214785384563
ENSMUSG00000047773,2.7719005924889344,2.1902417223805175
ENSMUSG00000020553,0.10325448961843607,0.15595487083307555
ENSMUSG00000069763,0.11735836703290464,0.0982688499640199
ENSMUSG00000110344,0.9991006447425385,0.4489498757227549
ENSMUSG00000003948,5.0916002270286596,1.5345616674453746
ENSMUSG00000003949,4.0330060833578125,1.8594488803012412
ENSMUSG00000020546,3.4142250433591146,2.7512785127732697
ENSMUSG00000020544,3.322321769903757,3.398820100321387
ENSMUSG00000020541,1.152540592595003,0.7815309579046572
ENSMUSG00000046755,6.680306072844871e-5,8.98525330367719e-6
ENSMUSG00000056158,7.118862399549955,7.38540757830933
ENSMUSG00000054079,2.0486369115124528,2.2141904283651233
ENSMUSG00000059474,5.864536789368475,5.458167405581764
ENSMUSG00000020857,5.725216370205236,0.2286494263634433
ENSMUSG00000037601,6.402982796799847,4.411564659756661
ENSMUSG00000020859,7.689975761937479,7.758172909082035
ENSMUSG00000037573,2.6164380323343748,1.7992976956742395
ENSMUSG00000044177,0.04324524963864797,0.00954173849584063
ENSMUSG00000094091,0.03645147354484666,0.1048621915945344
ENSMUSG00000020863,6.9654263634947675,6.324361649290905
ENSMUSG00000020864,3.5062301797628126,1.9639049749534028
ENSMUSG00000020865,0.07781934709407731,0.06123782108441028
ENSMUSG00000020866,3.1631184257412284,2.556334181559567
ENSMUSG00000020867,0.02694818425113215,0.0067961742766212896
ENSMUSG00000010080,0.19165009023553833,0.14524034078028447
ENSMUSG00000039110,0.6973406485511848,0.7476167384147746
ENSMUSG00000039096,1.017795442633088,1.1499326031569548
ENSMUSG00000076435,0.0755120076560797,0.05226101933937424
ENSMUSG00000039084,0.011514894304742685,0.005664600981164027
ENSMUSG00000020869,3.9355257036953892,1.666926509269427
ENSMUSG00000039055,0.065167081111165,0.026017434709955378
ENSMUSG00000024414,3.740869977364844,2.7101015868802865
ENSMUSG00000020868,1.2726299299175543,1.248549647254815
ENSMUSG00000056008,0.024187247456224057,0.091775230435541
ENSMUSG00000020870,0.009808475365109523,0.0024696183213644978
ENSMUSG00000075610,5.993950087211834e-4,6.52983486435653e-5
ENSMUSG00000001506,0.04057070465133533,0.0374320038421688
ENSMUSG00000001508,0.010974391520317461,0.007334391387959766
ENSMUSG00000038994,2.3440422627971444e-4,1.3024176167379786e-4
ENSMUSG00000038976,4.624261174097321,1.3774545002166088
ENSMUSG00000047181,3.354296911926591,1.269879844941848
ENSMUSG00000038967,2.4646095094472007,1.3810001042828208
ENSMUSG00000001507,1.7128968131242948,1.5256038109011913
ENSMUSG00000001510,0.007009163143324654,0.005233785409493067
ENSMUSG00000020871,0.009661447777306624,0.004205933846373375
ENSMUSG00000020872,0.010987786072667169,0.029285092821584383
ENSMUSG00000038909,4.5071972764592285,2.7145658979789467
ENSMUSG00000038893,0.49236638002226524,0.5339124460000314
ENSMUSG00000020873,3.10409593889416,2.7450478156191362
ENSMUSG00000057522,7.4723908217431845,5.8515604814200435
ENSMUSG00000046719,1.0736653923381638,0.3966071474284734
ENSMUSG00000000120,0.1879286540812004,0.09553570226279692
ENSMUSG00000038845,3.511256902225707,2.51028732594559
ENSMUSG00000075595,4.562487555683591,4.785261520690773
ENSMUSG00000050860,0.004954534196177375,0.007522087543657733
ENSMUSG00000018381,0.01717255871219524,0.03086430139952098
ENSMUSG00000038811,0.035522048756712235,0.014399140692266542
ENSMUSG00000013418,0.13178668093166912,0.22119747446087173
ENSMUSG00000013415,0.022163641228330838,0.02785489424904668
ENSMUSG00000014351,0.003011101958997807,0.014343229326132306
ENSMUSG00000006058,4.968065907931518,3.3931615095119985
ENSMUSG00000014349,4.111267304803465,1.5504371294272
ENSMUSG00000006057,7.457227881595163,4.488739347122895
ENSMUSG00000006056,0.006129710857249344,0.010202551388551745
ENSMUSG00000038756,0.03361641259812709,0.0738138408508211
ENSMUSG00000049604,1.0274973691472129e-4,5.948625382093159e-5
ENSMUSG00000020875,3.0871936274858876e-4,0.004393718113098612
ENSMUSG00000056648,0.12718385224931023,0.1653651974296354
ENSMUSG00000038721,0.07106670645927726,0.11363220104484012
ENSMUSG00000000690,0.24623911882188915,0.2838083118864814
ENSMUSG00000038700,0.5669120736163213,0.461963501618442
ENSMUSG00000038692,0.4674302048161541,0.3883759819179295
ENSMUSG00000048763,0.8019195118173187,0.8505426343734682
ENSMUSG00000075588,0.5522588529616567,0.509202158739634
ENSMUSG00000018973,0.004984236399180077,0.002783132761356298
ENSMUSG00000057058,1.1152002374312995,1.1050718066529976
ENSMUSG00000020876,1.6783458832220635,1.6252536143996337
ENSMUSG00000018666,4.813584039085593,3.9646049199801765
ENSMUSG00000038615,6.513459780560311,5.163938550986444
ENSMUSG00000018672,0.07268049988496021,0.06711466613457447
ENSMUSG00000018669,1.440028405071375,1.4172720056821493
ENSMUSG00000047040,0.005007174041828046,0.20994286478313207
ENSMUSG00000018659,2.7636613252279747,1.8321927129750908
ENSMUSG00000018678,1.5427410054184896,1.2727896294419048
ENSMUSG00000038560,0.03993257353477137,0.09026486659314446
ENSMUSG00000020877,0.19361658411389193,0.26510851549639536
ENSMUSG00000020878,0.07488035450282968,0.07572313392116822
ENSMUSG00000001445,3.1049921754474012,1.5825741161271336
ENSMUSG00000038534,1.5929038547442145,1.3680229120743164
ENSMUSG00000001444,0.03022715062667515,0.01649003046763312
ENSMUSG00000038517,1.6848471086052126,1.089124170091051
ENSMUSG00000001440,4.631295875356818,2.796590926203731
ENSMUSG00000001441,7.173055971184671,6.7485307762538165
ENSMUSG00000018882,2.6611949577611083,2.1375311818233005
ENSMUSG00000070337,0.10993899860744441,0.08057147733895301
ENSMUSG00000038485,4.691572336356582,2.744714891189845
ENSMUSG00000049807,4.16402343213614,3.3516464017547025
ENSMUSG00000047988,0.0678614365864242,0.24413177853802628
ENSMUSG00000038453,6.51244087591035,4.549435119615963
ENSMUSG00000043439,0.5202520047706389,0.120789560760066
ENSMUSG00000038437,2.587702453790063,1.6917069882061622
ENSMUSG00000078695,2.315323810005335,1.5178803925573554
ENSMUSG00000018537,2.1251378292058534,1.4822371407887982
ENSMUSG00000069744,2.560823911856876,3.4179426716801986
ENSMUSG00000018547,4.5306262635225725,2.6091057635705432
ENSMUSG00000018541,1.6732026508811395,1.297771061950483
ENSMUSG00000018543,0.05678254807803831,0.03279912939300134
ENSMUSG00000071415,9.5494237158216,4.843879959534885
ENSMUSG00000038366,4.148472093477704,1.7684085732430215
ENSMUSG00000050538,4.530728167694007,3.1438277067108165
ENSMUSG00000070336,0.37429784568689906,0.37783522819320475
ENSMUSG00000017417,1.3295315420593843,1.0571751492821888
ENSMUSG00000038352,0.09592410171502559,0.04909335167456111
ENSMUSG00000020882,2.793858556839355,1.6685305607036227
ENSMUSG00000017404,9.561793893687861,5.713119055056978
ENSMUSG00000017400,1.6555801671227708,2.0568650364717618
ENSMUSG00000020883,5.297662183835801,5.602366177185715
ENSMUSG00000018160,3.7019638888150452,2.855682680866939
ENSMUSG00000003119,5.6761815908576105,6.1163694164577445
ENSMUSG00000038255,1.0567965172283356,0.4346205525361179
ENSMUSG00000061718,0.5321586734024549,0.17334354147731323
ENSMUSG00000018167,1.231469349692753,1.0360841401487435
ENSMUSG00000007877,0.06510340334707762,0.02815894635616525
ENSMUSG00000038216,0.011265060126703696,0.006967100690185504
ENSMUSG00000038208,0.3139957259425114,0.1938200162859187
ENSMUSG00000062312,0.014223073798845751,0.009417018348611675
ENSMUSG00000002580,4.974358307932166,1.6940211429671896
ENSMUSG00000019312,0.06234397731937779,0.03353485187314747
ENSMUSG00000018168,0.03688884894823372,0.028841056855683958
ENSMUSG00000017195,0.0201877576648727,0.01882757015785584
ENSMUSG00000038150,3.0141574981097987,2.580732646935662
ENSMUSG00000086545,3.791468005953154e-5,1.8336214293922802e-05
ENSMUSG00000064224,7.95053544078651e-4,0.0018420356030334482
ENSMUSG00000017211,0.002760131273227103,0.004675860405635855
ENSMUSG00000017204,0.009341640501799345,0.008663405514362782
ENSMUSG00000017221,2.7333158403154187,2.2667974623933986
ENSMUSG00000038067,0.003840266455817542,0.0016747088774036406
ENSMUSG00000017210,1.8720991180322424,1.8645052245617597
ENSMUSG00000058756,8.079697165300143,5.9259642866936355
ENSMUSG00000020889,1.4406474103858065,0.5723018918316184
ENSMUSG00000052915,5.848981848501488,2.3821901947129542
ENSMUSG00000078676,4.491142614917127,3.48802704678033
ENSMUSG00000038020,3.109293520679337,2.4558899078902527
ENSMUSG00000038013,5.3641639403022525,3.638064918126719
ENSMUSG00000017499,0.06919859020236617,0.03491200165993802
ENSMUSG00000037992,0.8602750148869188,0.5718980183251935
ENSMUSG00000047197,0.012996085955912562,0.013895922228936998
ENSMUSG00000020914,0.02905979993096053,0.02754404336319004
ENSMUSG00000017493,0.6740369126066338,0.2256027001202538
ENSMUSG00000017607,0.014545384583177393,0.01974998576437501
ENSMUSG00000037944,0.0029088691891924626,0.0025479346044375573
ENSMUSG00000037935,3.873708378053442,2.2366211702022367
ENSMUSG00000035849,3.343157217198652,2.5441979102039243
ENSMUSG00000020913,0.020793489814227087,0.10485105773542876
ENSMUSG00000035831,0.15427534058712108,0.30519651782876994
ENSMUSG00000075570,0.05782196629077009,0.09089614044707857
ENSMUSG00000017588,0.010099103052168731,0.010697634527930686
ENSMUSG00000055937,0.04236943992431966,0.028541583364217585
ENSMUSG00000019761,2.395720614848135,0.7161607121792869
ENSMUSG00000020912,0.27700374684894075,0.21900588021428163
ENSMUSG00000035775,0.014077525664514071,0.053712109713429546
ENSMUSG00000006777,0.0027046074682411997,0.002150353172315045
ENSMUSG00000064165,3.5876682423480443e-4,5.816597082781089e-4
ENSMUSG00000059169,0.004679073238932075,0.004868936563203703
ENSMUSG00000069722,8.618471305284812e-6,9.377399800274413e-7
ENSMUSG00000069721,8.976061965695751e-5,3.147076425307441e-4
ENSMUSG00000078132,2.708277053221912e-7,4.541661048897303e-6
ENSMUSG00000047564,1.9967204593296197e-7,2.6693725444234895e-7
ENSMUSG00000047253,1.3689535144964153e-5,5.654900547504863e-6
ENSMUSG00000075567,6.019713929978033e-7,6.544765444239065e-8
ENSMUSG00000078131,4.603708007189118e-6,1.7645651553060632e-6
ENSMUSG00000049809,1.0051551948845807e-6,6.952695047821768e-7
ENSMUSG00000057674,8.968170534216203e-6,1.5112999907605503e-5
ENSMUSG00000058725,0,0
ENSMUSG00000060756,1.8662647803858773e-4,2.472668521145251e-4
ENSMUSG00000062278,3.36739514677097e-5,1.0473816640638611e-5
ENSMUSG00000063251,4.835382464682386e-6,9.115531893742832e-8
ENSMUSG00000044649,4.1892425190277584e-5,2.2744208238216097e-5
ENSMUSG00000045109,7.702622014978607e-7,0
ENSMUSG00000078130,5.638737027900834e-6,2.967343233517176e-7
ENSMUSG00000069718,7.905985004502558e-5,2.9288071261987706e-5
ENSMUSG00000075566,1.3331963820558522e-5,0
ENSMUSG00000078276,0,0
ENSMUSG00000078269,0,2.7326165914991735e-7
ENSMUSG00000078668,6.86780217580414e-7,0
ENSMUSG00000089724,9.54184575419176e-9,1.829541310918663e-6
ENSMUSG00000078262,9.7392611412481e-6,8.533308646865191e-6
ENSMUSG00000078261,6.812546753355689e-5,0
ENSMUSG00000078260,2.1098326888087633e-5,2.5363014536904345e-5
ENSMUSG00000078259,2.2127000699372087e-6,0
ENSMUSG00000048294,1.8842828159578122e-5,0
ENSMUSG00000078258,1.3142589864175086e-6,0
ENSMUSG00000078257,2.773138737783649e-5,3.650244342166667e-8
ENSMUSG00000046474,4.6239719113845903e-4,2.3993018865668775e-5
ENSMUSG00000069717,1.2556626118209862e-4,4.1432294678237594e-5
ENSMUSG00000090225,3.0377143087617647e-4,5.587752127034925e-5
ENSMUSG00000070335,5.0218444986895265e-5,3.054880897721007e-5
ENSMUSG00000059845,1.1050442741883052e-4,3.7536311354569806e-5
ENSMUSG00000070334,2.486201625835609e-4,3.129142368537139e-5
ENSMUSG00000078256,1.848016358208204e-5,2.8606993668125287e-6
ENSMUSG00000051481,3.708072814939183e-5,0
ENSMUSG00000078255,4.6463738331088475e-6,2.295627341122174e-6
ENSMUSG00000078254,2.593629014921729e-6,6.087781033801216e-7
ENSMUSG00000078253,0.00810314738025166,0.004471852993238757
ENSMUSG00000078252,0.1431288469428181,0.052275130247279755
ENSMUSG00000035592,0.0012590294964592414,5.202463811141984e-4
ENSMUSG00000057723,0.0031308143155126143,0.0015201332952343683
ENSMUSG00000043485,4.358995188790746e-4,1.419639743839305e-4
ENSMUSG00000048981,7.520420581899421e-4,3.297404332990664e-4
ENSMUSG00000046095,3.093417947137912e-4,2.0981544862160373e-4
ENSMUSG00000048013,0.0011816454100300987,4.534047633252682e-4
ENSMUSG00000020916,7.108487413653276e-4,2.277758846069006e-4
ENSMUSG00000044041,0.001966603668174533,2.8094470013721756e-4
ENSMUSG00000054146,0.007459483723206428,0.004329766926892566
ENSMUSG00000020911,0.017928442741984376,0.0130891038480417
ENSMUSG00000051617,0.10339284572024662,0.02531236914813226
ENSMUSG00000045545,0.009266701354416308,0.004341681350740202
ENSMUSG00000053797,0.0012580416389034903,8.606376933409035e-4
ENSMUSG00000035557,0.12454047171024095,0.029543373028555312
ENSMUSG00000053654,0.0077267070605438765,0.002347897979573082
ENSMUSG00000035530,9.450013378801414,5.879993332661208
ENSMUSG00000017165,0.0536533838929506,0.01662488925306549
ENSMUSG00000006930,7.196495319942907,3.9041198793372964
ENSMUSG00000001552,1.2112402207470907,0.41059122469420745
ENSMUSG00000006931,0.8402854165145932,0.5116200594409457
ENSMUSG00000001555,0.10499884348049152,0.17330336801779694
ENSMUSG00000017176,2.494649488752387,1.9475491496601791
ENSMUSG00000001558,0.9351581941216737,2.330272338802168
ENSMUSG00000048732,1.4838389340241285,1.9887339449601624
ENSMUSG00000020917,4.347934193558366,2.1315669318606307
ENSMUSG00000006784,0.2966229508229107,0.26908709455479024
ENSMUSG00000006782,1.2346442306505243,0.8840353233641907
ENSMUSG00000014195,5.957019535084851,5.29711800138643
ENSMUSG00000017837,0.821954958799832,0.5512491949560165
ENSMUSG00000014198,0.0968068719007302,0.1402227641565915
ENSMUSG00000017830,0.13048396425060865,0.10135098846092427
ENSMUSG00000020918,1.878204072943454,0.7172608997885758
ENSMUSG00000017832,0.0042596647634939346,0.002804334338085741
ENSMUSG00000019173,4.0896812467209545,1.6928789807481317
ENSMUSG00000035355,0.40245752682858676,0.17813943647408376
ENSMUSG00000045471,0.11182946241077828,0.11071804396992467
ENSMUSG00000017747,0.8383288367980978,0.3909871214871979
ENSMUSG00000020919,4.356385412203234,4.36454479468798
ENSMUSG00000004043,0.16316141768372536,0.09920435620944257
ENSMUSG00000004040,3.1185775714498236,2.342867044433027
ENSMUSG00000004044,0.1167419989705508,0.04306852654974931
ENSMUSG00000019302,7.918205931185147,7.816435884838354
ENSMUSG00000001751,0.39994126126887275,0.3274094510258508
