Study_ID|Celltype_1,Study_ID|Celltype_2,cell_count_celltype_1,cell_count_celltype_2
Zeng|4848,Macosko|Ex_Neurod6_Fam83b,74,83
Zeng|1110,Macosko|Inh_Lhx6_Moxd1_4,55,93
Zeng|4136,Macosko|Ex_Fbxl7_Tmem72_1,40,22
Macosko|Inh_Tfap2b_Gata3_3,Zeng|3409,67,42
Zeng|3267,Macosko|Inh_Tfap2b_Dcn_1,154,236
Zeng|1017,Macosko|Inh_Ppp1r1b_Drd2_Stard8_4,120,104
Zeng|34190,Macosko|Inh_Gata3_Areg_2,19,83
Zeng|3494,Macosko|Inh_Gata3_Nkx2-2_Cfap100_3,158,100
Macosko|Ex_Plekhg1_Tspear_Abhd12b,Zeng|5071,72,2917
Zeng|1642,Macosko|Inh_Six3_Six6_1,85,17
Zeng|1571,Macosko|Inh_Lhx8_Lypd6,276,333
Zeng|71,Macosko|Ex_Fezf2_Col6a1_Gpr139,2222,346
Macosko|Ex_Lmx1a_Bdnf_1,Zeng|2795,124,71
Macosko|Ex_Ccn3_Slc30a3_Dcn_2,Zeng|458,503,417
Zeng|2014,Macosko|Inh_Otx2_Prdm16_5,159,397
Macosko|Ex_Sim1_Pdgfd_1,Zeng|2213,119,81
Macosko|Ex_Sim1_Abcc9_3,Zeng|2471,51,46
Macosko|Ex_Irx3_Ccdc192_5,Zeng|24467,64,90
Zeng|1148,Macosko|Inh_Lhx6_Myo1h_1,101,137
Zeng|2245,Macosko|Ex_Pitx2_Odad2_3,165,88
Zeng|1868,Macosko|Inh_Meox2_Csta2,125,77
Zeng|4535,Macosko|Ex_Ebf2_Npffr2_3,57,121
Macosko|Inh_Lhx1_Edn1,Zeng|4401,99,20
Macosko|Ex_Sim1_Hkdc1_2,Zeng|481,22,1171
Macosko|Inh_Lhx1_Vsir_3,Zeng|4401,79,20
Macosko|Ex_Sim1_Hkdc1_1,Zeng|482,235,844
Macosko|Ex_Neurod6_Aox3,Zeng|4857,20,42
Macosko|Inh_Pax7_Zan,Zeng|3531,47,98
Zeng|3878,Macosko|Ex_Pax8_Sfrp1,41,45
Zeng|1477,Macosko|Inh_Six6_Vipr2_9,261,151
Zeng|1548,Macosko|Inh_Dlx1_Satb2_1,348,3615
Zeng|1697,Macosko|Inh_Foxd3_Pdgfd,172,74
Macosko|Ex_Lmx1a_Irx3_1,Zeng|2772,1047,23
Macosko|Ex_Dmrta2_Lhx1_4,Zeng|2146,245,64
Macosko|Ex_Fezf2_Cnksr3_Areg,Zeng|31,53,7046
Zeng|1646,Macosko|Inh_Nkx2-2_Gm16223_1,242,187
Macosko|Ex_Dmrta2_Bmp3_1,Zeng|2334,117,78
Zeng|1661,Macosko|Inh_Lhx6_Trh_2,116,76
Zeng|5344,Macosko|Inh_Lhx6_Esr2_12,426,81
Zeng|4290,Macosko|Ex_C1ql4_Trhr_7,88,61
Macosko|Inh_Gata3_Gxylt2_1,Zeng|8215,59,48
Zeng|1873,Macosko|Inh_Dlx1_Dock5_1,90,187
Zeng|1443,Macosko|Inh_Otx2_Prdm16_7,57,55
Macosko|Inh_Nkx2-2_Sox14_1,Zeng|3390,202,76
Zeng|3094,Macosko|Ex_Vsx2_Pgm5_1,29,152
Zeng|307,Macosko|Ex_Fn1_Cfap58,82,386
Macosko|Ex_Irx3_Ccdc192_2,Zeng|4995,77,36
Zeng|3134,Macosko|Inh_Gata3_Pdlim3_4,42,22
Macosko|Ex_Dmrta2_Chat,Zeng|2616,72,34
Zeng|4721,Macosko|Ex_Irx3_Ccdc192_1,533,259
Macosko|Ex_Irx3_Fos,Zeng|4683,54,85
Macosko|Pit_Six1_Pomc_4,Zeng|1426,74,371
Macosko|Ex_Phox2b_Alkal2_2,Zeng|15053,64,46
Zeng|1992,Macosko|Inh_Six6_Th,114,111
Macosko|Ex_Dmrta2_Fbln2,Zeng|2347,41,66
Zeng|1818,Macosko|Inh_Sox8_Calcrl_4,165,27
Macosko|Ex_C1ql4_Serpina12,Zeng|24658,59,29
Macosko|Ex_Fezf2_Cnksr3_Fos,Zeng|59,42,25460
Macosko|Inh_Pax6_Nkx2-2_2,Zeng|1723,37,126
Zeng|1877,Macosko|Inh_Dlx1_Dock5_1,167,187
Macosko|Astro_Fabp7_Hs3st3a1_4,Zeng|14857,283,424
Zeng|1132,Macosko|Inh_Htr3a_Prom1_4,320,56
Zeng|1588,Macosko|Inh_Lhx8_Lypd6,87,333
Zeng|3799,Macosko|Ex_Lmx1b_Meox2,54,55
Macosko|Ex_Neurod6_Bfsp2,Zeng|485,24,422
Zeng|1957,Macosko|Ex_Sim1_Trh_1,75,42
Macosko|Fibro_Vdr_Mmp13_1,Zeng|5264,65,113
Zeng|789,Macosko|Inh_Gbx1_Atp8b1_10,102,56
Macosko|Ex_C1ql4_Dsg1b,Zeng|4685,62,236
Zeng|1158,Macosko|Inh_Lhx6_Esr2_13,168,46
Zeng|5131,Macosko|Ex_Plekhg1_Nox4_Anxa13_1,425,80
Zeng|3807,Macosko|CholEx_Pou4f2_Gli3,17,29
Zeng|2504,Macosko|Ex_Sim1_Lmcd1,220,32
Zeng|1638,Macosko|Inh_Six3_Six6_1,102,17
Zeng|5028,Macosko|Ex_Plekhg1_Fign_Tnnt1_1,730,46936
Zeng|1540,Macosko|Inh_Gata3_Clic5_3,83,52
Macosko|Ex_Dmrta2_Prkcq_2,Zeng|4305,15,31
Zeng|2756,Macosko|Ex_Fam163a_Prdm6_3,114,75
Macosko|Ex_Pitx2_Zfp366,Zeng|2290,170,39
Macosko|Inh_Six3_Pamr1_1,Zeng|3251,77,18
Macosko|Inh_Lhx1_Adgrg2,Zeng|3278,36,96
Macosko|Ex_Rorb_Lcp1,Zeng|331,29,84
Macosko|Ex_Dmrta2_Tgm6_2,Zeng|2201,63,110
Macosko|Ex_Tfap2d_Mgst2_1,Zeng|5411,277,50
Zeng|1996,Macosko|Inh_Six6_Th,128,111
Macosko|Ex_Nkx2-4_Asb4,Zeng|2330,29,104
Zeng|1107,Macosko|Inh_Dlx1_Dnah5_2,543,131
Macosko|Ex_Cyp26b1_Slc30a3_Dkkl1_2,Zeng|478,114,1110
Macosko|Ex_Tfap2d_Pirt_6,Zeng|4844,46,271
Macosko|Ex_Irx3_Ccdc192_3,Zeng|2845,22,102
Macosko|Ex_Sim1_Spc25,Zeng|2504,177,220
Zeng|4289,Macosko|Ex_Lmx1b_Morc1_2,101,49
Zeng|1682,Macosko|Inh_Lhx6_Nkx2-4_4,36,17
Zeng|1847,Macosko|Inh_Pax2_Erfl_12,91,15
Zeng|1044,Macosko|Inh_Sox8_Calcrl_4,159,27
Zeng|159,Macosko|Ex_Sulf1_Agtr1b,296,187
Macosko|Inh_Lhx1_Mdfic2,Zeng|24725,2132,9
Zeng|66,Macosko|Ex_Fezf2_Cnksr3_Areg,8833,53
Zeng|3283,Macosko|Inh_Lhx1_Colq,46,19
Macosko|Pit_Six1_Pomc_3,Zeng|1426,70,371
Macosko|Ex_Lmx1b_Nms_2,Zeng|4246,34,138
Zeng|34372,Macosko|Inh_Zeb2_Crym_2,23,16
Macosko|Inh_Six3_Pgm5,Zeng|1518,18,237
Zeng|1775,Macosko|Inh_Otx2_Lmcd1,39,82
Zeng|1161,Macosko|Inh_Lhx6_Esr2_12,179,81
Zeng|2511,Macosko|Ex_Fezf1_Bnc2_3,125,347
Zeng|4704,Macosko|Ex_Tfap2b_Cldn3_3,98,48
Zeng|841,Macosko|Inh_Sall3_Bmper_1,53,166
Zeng|2033,Macosko|Inh_Sox14_Scgn,54,116
Zeng|3279,Macosko|Inh_Emx2_Pirt_2,162,24
Zeng|1671,Macosko|Inh_Pax2_A730046J19Rik_1,38,71
Macosko|Inh_Lhx1_Pnoc,Zeng|3160,793,91
Zeng|1827,Macosko|Inh_Sox8_Calcrl_4,36,27
Zeng|2256,Macosko|Ex_Samd3_Egflam,120,95
Macosko|Inh_Ecel1_Foxd1_1,Zeng|2952,60,36
Macosko|Ex_Prox1_Npy,Zeng|4709,315,418
Macosko|Ex_Nxph4_Il23r,Zeng|4681,84,28
Zeng|1159,Macosko|Inh_Lhx6_Esr2_13,269,46
Macosko|Inh_Pax3_Zic1_2,Zeng|3268,24,126
Macosko|Ex_Sim1_Adam33_2,Zeng|2148,77,27
Zeng|4766,Macosko|Ex_Neurod6_Dnah11_7,386,44
Zeng|283,Macosko|Ex_Rorb_Cth,1083,39
Macosko|Ex_Tfap2d_Bhlhe23,Zeng|4839,115,385
Zeng|64,Macosko|Ex_Fezf2_Cknsr3,30379,8661
Zeng|1855,Macosko|Inh_Lhx1_Dlk1_5,114,47
Zeng|5024,Macosko|Ex_Tcf7l2_Adamtsl3_Slc38a11_2,452,296
Zeng|2546,Macosko|Ex_Sim1_Ccdc3,88,127
Zeng|4771,Macosko|Ex_Lhx9_Adgrg2_1,128,602
Zeng|1900,Macosko|Inh_Lhx6_Esr2_8,180,28
Macosko|Ex_Phox2b_Ccdc192_1,Zeng|4310,76,47
Zeng|1849,Macosko|Inh_Pax2_Erfl_15,118,27
Zeng|4855,Macosko|Ex_Neurod6_Dnah11_6,116,66
Zeng|4784,Macosko|Ex_Lhx9_Npsr1_1,51,892
Zeng|1943,Macosko|Inh_Tbx3_Bsx,126,78
Zeng|811,Macosko|Inh_Lhx6_Nmu_1,54,3500
Macosko|Ex_Defb1_Gsta2_1,Zeng|4839,34,385
Macosko|Ex_Fezf2_Cnksr3_C7,Zeng|64,400,30379
Zeng|1155,Macosko|Inh_Dlx1_Grhl3,107,159
Zeng|2971,Macosko|Inh_Sox6_Chrna5_2,171,113
Macosko|Inh_Gata3_Crhbp_4,Zeng|3363,30,92
Zeng|2675,Macosko|Ex_Sim1_Cd34_5,1230,429
Zeng|2641,Macosko|Ex_Lhx9_Hs3st6,28,37
Zeng|1721,Macosko|Inh_Lhx1_Dlk1_3,180,180
Zeng|983,Macosko|Inh_Sp8_Grhl3,230,55
Zeng|138,Macosko|Ex_Dcn_Grik3,9559,192
Zeng|4832,Macosko|Ex_Pitx2_Pdpn,172,66
Zeng|3560,Macosko|Inh_Pax3_Npy,181,52
Zeng|1641,Macosko|Inh_Six3_Six6_1,158,17
Macosko|Inh_Gata3_Nkx2-2_2,Zeng|3239,116,13
Macosko|Ex_Emx2_Pamr1,Zeng|4761,330,24
Zeng|14939,Macosko|Astro_Ephb1_Fzd2,131046,182978
Zeng|2124,Macosko|Ex_Sim1_Foxb1,151,357
Macosko|Inh_Lhx1_Dlk1_4,Zeng|1670,296,92
Zeng|4762,Macosko|Ex_Ebf2_Atp8b1,86,331
Zeng|1506,Macosko|Inh_Six6_Vipr2_11,187,94
Zeng|1876,Macosko|Inh_Esr2_Avp_1,60,744
Zeng|1696,Macosko|Inh_Lhx1_Dlk1_2,401,269
Macosko|Ex_Dmrta2_Lhx1_5,Zeng|15076,72,9
Macosko|Ex_Nxph4_Zar1l_1,Zeng|4557,36,314
Macosko|Ex_Rorb_Scn5a_Rxrg,Zeng|467,346,1093
Zeng|1934,Macosko|Ex_Sim1_Adgb_2,181,120
Zeng|5157,Macosko|Ex_Gabra6_Gabrd,220,552018
Macosko|Inh_Otx1_Fmo1,Zeng|3394,83,54
Zeng|1296,Macosko|Inh_Sox8_Calcrl_4,235,27
Macosko|Ex_Tfap2d_St14,Zeng|4647,268,62
Macosko|Ex_Lmx1b_Morc1_1,Zeng|4015,42,22
Macosko|Inh_Lhx1_Vsir_5,Zeng|4444,74,13
Zeng|1124,Macosko|Inh_Gbx1_Atp8b1_2,142,17
Zeng|1198,Macosko|Ex_Lmx1a_Dnaaf6b_2,46,400
Zeng|3482,Macosko|Inh_Nkx2-2_Itgb6,117,16
Zeng|1852,Macosko|Ex_Sim1_Adgb_2,230,120
Zeng|4861,Macosko|Ex_Ebf2_Bhlhe23,239,34
Zeng|2049,Macosko|CholInh_Ecel1_Ghrh_2,431,95
Zeng|5132,Macosko|Ex_Plekhg1_Pth2r_Frem3_4,406,818
Macosko|Ex_Slc30a3_Trhr,Zeng|215,31736,1187
Zeng|3498,Macosko|Inh_Nkx2-2_Bcam_2,87,91
Zeng|3520,Macosko|Inh_Emx2_Il20ra_1,75,1006
Zeng|1245,Macosko|Inh_Lhx6_Esr2_16,93,103
Macosko|Ex_Lmx1a_Irx3_6,Zeng|4305,80,31
Zeng|58,Macosko|Ex_Fezf2_Urah_Sntb1,3100,171
Zeng|2034,Macosko|Inh_Pax5_Oxtr,362,59
Zeng|2012,Macosko|Inh_Pax5_Oxtr,108,59
Zeng|2298,Macosko|Ex_Onecut3_Frem3_3,79,31
Zeng|140,Macosko|Ex_Slc30a3_Col6a1,28459,23036
Zeng|1952,Macosko|Ex_Sim1_Adgb_1,257,138
Macosko|Inh_Lhx1_Egln3,Zeng|24725,38,9
Zeng|53,Macosko|Ex_Rorb_Cobll1,5449,54
Zeng|1051,Macosko|Inh_Dlx1_Col18a1,81,80
Zeng|1946,Macosko|Inh_Tbx3_Crabp1,514,26
Zeng|4558,Macosko|Ex_Tfap2d_Bnip5_1,1307,219
Zeng|5151,Macosko|Ex_Gabra6_Gabrd,2196,552018
Zeng|1824,Macosko|Ex_Lmx1a_Dnaaf6b_2,12,400
Macosko|Ex_Trabd2b_Slc30a3_Ednra_1,Zeng|466,181,36
Zeng|1449,Macosko|Inh_Pax6_Fbln2_2,33,67
Zeng|1935,Macosko|Ex_Maff_Atf3_1,162,50
Macosko|Ex_Rorb_Endou_1,Zeng|166,4418,4282
Zeng|3422,Macosko|Inh_Pax3_Galr1,132,105
Zeng|810,Macosko|Inh_Lhx6_Nmu_4,43,135
Zeng|813,Macosko|Inh_Lhx6_Nmu_1,140,3500
Macosko|Ex_Rorb_E130114P18Rik_3,Zeng|280,25,1208
Zeng|1173,Macosko|Inh_Lhx6_Esr2_12,149,81
Zeng|3276,Macosko|Inh_Otx2_Bmp4_3,80,323
Macosko|Inh_Lhx1_Emx2_2,Zeng|3417,29,495
Zeng|1911,Macosko|Ex_Phox2b_Abcc6,90,122
Zeng|567,Macosko|Chol_Ecel1_1700025C18Rik_2,74,50
Zeng|2291,Macosko|Inh_Nkx2-2_Glp1r_Trh_2,172,51
Macosko|Ex_Sim1_Nkx2-2_Asb4_3,Zeng|2529,28,119
Macosko|Ex_Ebf2_C1ql2_3,Zeng|5409,40,65
Zeng|5205,Macosko|OPC_Cspg5,483,156853
Macosko|Ex_Sim1_Ndnf_1,Zeng|4305,199,31
Zeng|1926,Macosko|Ex_Pitx2_Cd40,75,115
Zeng|1545,Macosko|Inh_Pax2_Mdfic,124,144
Zeng|2327,Macosko|Ex_Nkx2-2_Grp_1,190,102
Zeng|1701,Macosko|Inh_Six3_Nkx2-2,159,64
Zeng|3410,Macosko|Ex_Pax6_Casp1,312,57
Zeng|24473,Macosko|Ex_Ebf2_Glp1r_3,236,218
Zeng|1028,Macosko|Inh_Sox8_Cyp26b1,247,551
Macosko|Ex_Irx2_Galr1_1,Zeng|2898,214,1162
Zeng|2002,Macosko|Ex_Pitx2_Cd40,41,115
Zeng|182,Macosko|Ex_Rorb_Naaa11_Aldh1l1,4526,9199
Macosko|Inh_Lhx1_Egflam_5,Zeng|3155,65,21
Zeng|2503,Macosko|Ex_Lhx2_Gng8_2,33,74
Zeng|1930,Macosko|CholInh_Ecel1_Ghrh_2,239,95
Macosko|Ex_Plekhg1_Fign_Tnc_2,Zeng|5062,84,2432
Zeng|313,Macosko|Ex_Foxp2_Dsc3,3533,7150
Zeng|2568,Macosko|Ex_Sim1_Cd34_5,200,429
Zeng|3281,Macosko|Inh_Six3_Myocd,137,54
Zeng|1991,Macosko|Inh_Six6_Th,913,111
Zeng|3798,Macosko|Ex_Dlk1_Nms,26,58
Zeng|780,Macosko|Inh_Pax8_Pdzk1ip1_1,22,81
Zeng|1167,Macosko|Inh_Lhx6_Npy_3,37,166
Zeng|1944,Macosko|Ex_Lhx2_Nek11_7,43,64
Zeng|2577,Macosko|Ex_Iqcj_Ms4a15_6,33,92
Macosko|Ex_Dmrta2_Bmp3_2,Zeng|4753,43,83
Macosko|Ex_Pitx2_Nkx2-2_2,Zeng|4572,99,70
Zeng|2120,Macosko|Ex_Pitx2_Skor2,94,35
Zeng|2278,Macosko|Ex_Samd3_Brs3,123,48
Macosko|Ex_C1ql4_Dkk2,Zeng|15002,53,14
Zeng|1163,Macosko|Inh_Lhx6_Spag17,137,137
Zeng|1616,Macosko|Ex_Onecut3_Slco1c1,52,490
Macosko|Ex_Pax2_Erfl_3,Zeng|24595,52,15
Zeng|2555,Macosko|Ex_Lhx9_C1ql4,120,202
Zeng|800,Macosko|Inh_Lhx6_Nmu_1,128,3500
Zeng|2519,Macosko|Ex_Sim1_Cd34_3,23,48
Macosko|Ex_Sim1_Sall3,Zeng|2825,358,613
Macosko|Ex_Lmx1a_Ube2u_1,Zeng|2625,107,91
Macosko|Ex_Lmx1b_Deup1_3,Zeng|3819,16,101
Macosko|Ex_Pitx2_Nkx2-2_3,Zeng|2307,87,53
Zeng|2164,Macosko|Ex_Dmrta2_Lcp1_1,102,68
Zeng|1878,Macosko|Ex_Slc12a7_Odad1_1,147,112
Zeng|2206,Macosko|Ex_Lmx1a_Irx3_3,119,261
Macosko|Ex_Lhx9_Maf,Zeng|4854,115,109
Macosko|Inh_Lhx1_Smoc2_1,Zeng|4444,102,13
Macosko|Ex_Sall1_Vmn1r196,Zeng|3793,24,16
Zeng|1117,Macosko|Inh_Lhx6_Esr2_12,151,81
Zeng|2547,Macosko|Ex_Sim1_Ccdc3,695,127
Zeng|1101,Macosko|Inh_Lhx6_Esr2_12,506,81
Zeng|2514,Macosko|Ex_Pax6_Serpinb11,218,17
Zeng|310,Macosko|Ex_Slc30a3_Shisa8_6,3455,1348
Zeng|1648,Macosko|Inh_Dlx1_Foxd1_1,85,58
Zeng|1663,Macosko|Inh_Lhx1_Dlk1_7,65,26
Macosko|Ex_Sim1_Maf,Zeng|5004,502,57
Zeng|1746,Macosko|Inh_Ecel1_Cd36_1,114,116
Macosko|Ex_Dmrta2_Bmp3_3,Zeng|4753,36,83
Macosko|Ex_Tfap2d_Npnt_4,Zeng|4513,28,46
Zeng|1861,Macosko|CholInh_Ecel1_Ghrh_2,113,95
Zeng|63,Macosko|Ex_Fezf2_Kit_Sostdc1,2725,1232
Zeng|299,Macosko|Ex_Slc30a3_P2rx6,7924,12387
Zeng|1098,Macosko|Inh_Dlx1_Col18a1,33,80
Zeng|1972,Macosko|Inh_Tbx3_Crabp1,699,26
Macosko|Inh_Pax2_Trh_1,Zeng|34200,42,26
Zeng|4284,Macosko|Ex_C1ql4_Islr2_3,40,18
Zeng|284,Macosko|Ex_Abi3bp_Tfap2d,1056,1126
Zeng|1947,Macosko|Ex_Sim1_Pitx2_2,115,26
Zeng|3427,Macosko|Inh_Nkx2-2_Dact1,400,59
Zeng|1461,Macosko|Inh_Six6_Vipr2_7,125,404
Zeng|4107,Macosko|Ex_Fbxl7_Defa24,93,43
Zeng|2122,Macosko|Ex_Pitx2_Skor2,94,35
Zeng|113,Macosko|Ex_Sulf1_Drd2,2937,803
Zeng|144,Macosko|Ex_Slc30a3_Scn5a_Dcn,417,241
Zeng|2111,Macosko|Inh_Six6_Vipr2_9,1056,151
Zeng|3284,Macosko|Inh_Nkx2-2_Clic5,52,27
Zeng|1939,Macosko|Ex_Otx2_Dynlrb2,171,57
Zeng|4960,Macosko|Ex_Pitx2_Lamp3_3,66,42
Zeng|2317,Macosko|Ex_Nkx2-4_Serpinb1b,94,77
Macosko|Inh_Pax7_A730009L09Rik,Zeng|2943,81,26
Zeng|288,Macosko|Ex_Slc30a3_Crlf1_1,1969,81
Zeng|2515,Macosko|Ex_Sim1_Adgb_2,63,120
Zeng|1758,Macosko|Inh_Dlx1_Foxd1_1,270,58
Zeng|1932,Macosko|Ex_Sim1_Adgb_2,213,120
Zeng|1452,Macosko|Inh_Six3_Serpinb1b_Sox3,153,23
Zeng|2167,Macosko|Ex_Onecut3_Erfl_2,62,41
Macosko|Ex_Hoxc6_Epsti1_3,Zeng|3809,39,45
Zeng|1830,Macosko|Inh_Pde11a_Pgm5_6,165,612
Zeng|2427,Macosko|Ex_Sim1_Otp_4,120,156
Zeng|2092,Macosko|Ex_Lhx2_Gng8_2,252,74
Zeng|1718,Macosko|Inh_Pax7_Ngfr_Stc1,58,564
Zeng|1474,Macosko|Inh_Nkx2-1_Sytl4_2,193,108
Zeng|1411,Macosko|Inh_Pax5_Oxtr,36,59
Zeng|5088,Macosko|Ex_Plekhg1_Col27a1_Egflam_3,482,215
Zeng|1859,Macosko|Inh_Lhx1_Dlk1_7,131,26
Zeng|1162,Macosko|Inh_Lhx6_Esr2_12,208,81
Zeng|3253,Macosko|Inh_Tfap2b_Tll2_4,58,46
Zeng|2970,Macosko|Inh_Pax5_Serpina12,65,16
Macosko|Oligo_Opalin_Enpp6_2,Zeng|5232,84682,5449
Zeng|1673,Macosko|Inh_Nkx2-2_Gal,120,37
Zeng|232,Macosko|Ex_Slc30a3_Otof,100893,171393
Zeng|1913,Macosko|Ex_Sim1_Ppp1r1c_2,248,41
Macosko|Inh_Sox14_Plac9a,Zeng|3469,56,162
Zeng|2510,Macosko|Ex_Sim1_Cd34_3,114,48
Zeng|1106,Macosko|Inh_Lhx6_Moxd1_4,135,93
Zeng|1945,Macosko|Ex_Maff_Atf3_3,246,36
Zeng|3254,Macosko|Inh_Pax3_Drd1,80,77
Zeng|2676,Macosko|Ex_Lhx9_6430628N08Rik,85,33
Zeng|14920,Macosko|Astro_Fabp7_Siah3,413,2021
Zeng|1875,Macosko|Inh_Lhx1_Dlk1_5,49,47
Macosko|Ex_Sox5_Thbs2,Zeng|4294,63,15
Zeng|163,Macosko|Ex_Rorb_Rxfp2,3624,31161
Zeng|1147,Macosko|Inh_Lhx6_Myo1h_1,289,137
Zeng|1640,Macosko|Inh_Six3_Six6_1,342,17
Zeng|802,Macosko|Inh_Lhx6_Nmu_1,183,3500
Zeng|1175,Macosko|Inh_Lhx6_Esr2_12,71,81
Zeng|4764,Macosko|Ex_Zic1_St14,108,226
Zeng|67,Macosko|Ex_Fezf2_Col6a1_Tg,2734,2484
Macosko|Ex_Rorb_E130114P18Rik_1,Zeng|477,20,235
Zeng|2057,Macosko|Inh_Lhx1_Nkx2-4_3,130,35
Macosko|Ex_Dmrta2_Prkcq_6,Zeng|2795,95,71
Zeng|5135,Macosko|Ex_Etv1_Gbx2,174,7334
Zeng|1767,Macosko|Inh_Lhx1_Dach2_1,275,196
Zeng|1910,Macosko|Ex_Phox2b_Ghsr_2,103,72
Macosko|Ex_Tfap2d_Npnt_1,Zeng|5411,1515,50
Zeng|1579,Macosko|Inh_Lhx6_Asb4,204,54
Macosko|Inh_Pax6_Lrrc38,Zeng|1718,4940,58
Zeng|5204,Macosko|OPC_Cspg5,938,156853
Macosko|Ex_Fezf2_Urah_Shisa9_2,Zeng|75,38,8418
Zeng|1493,Macosko|Inh_Six3_Tpbg,345,25
Macosko|Ex_Lhx2_Fn1,Zeng|4766,68,386
Zeng|2288,Macosko|Ex_Samd3_Brs3,43,48
Macosko|Inh_Nkx2-2_Sox14_2,Zeng|3475,32,112
Zeng|4783,Macosko|Ex_Lhx9_Npsr1_1,85,892
Zeng|1119,Macosko|Inh_Lhx6_Moxd1_4,541,93
Zeng|14962,Macosko|Astro_Agt_Sntg1,10325,233564
Zeng|1157,Macosko|Inh_Lhx6_Npy_3,324,166
Zeng|1920,Macosko|Inh_Dlx1_Dock5_1,177,187
Macosko|Ex_Dmrta2_Prkcq_5,Zeng|4753,147,83
Zeng|2273,Macosko|Ex_Lhx9_C1ql4,56,202
Macosko|Ex_Rorb_Fibcd1_Syt6,Zeng|329,44,4105
Macosko|Inh_Pax6_Cdh23,Zeng|1668,91,51
Macosko|Ex_Foxp2_Col12a1_Nxph1,Zeng|58,3004,3100
Zeng|1965,Macosko|Inh_Six6_Th,93,111
Zeng|2143,Macosko|Ex_C1ql4_Dkk2,21,53
Macosko|Ex_Slc30a3_Scn5a,Zeng|467,142,1093
Zeng|792,Macosko|Inh_Lhx6_Ccdc172_1,45,62
Zeng|190,Macosko|Ex_Rorb_Endou_1,12563,4418
Macosko|Inh_Otx1_Igsf9,Zeng|3436,85,172
Macosko|Inh_Lhx1_Egflam_6,Zeng|4098,30,128
Macosko|Ex_Dmrta2_Prkcq_1,Zeng|2213,164,81
Zeng|3300,Macosko|Inh_Lhx1_Egflam_6,113,30
Zeng|1021,Macosko|Inh_Sidt1_Drd1_Pax6_2,321,174
Zeng|1480,Macosko|Inh_Six6_Grp,176,50
Zeng|225,Macosko|Ex_Ccn3_Slc30a3_Fanci,1306,249
Zeng|1866,Macosko|Inh_Pax5_Oxtr,66,59
Zeng|1625,Macosko|Inh_Six3_Six6_1,197,17
Zeng|292,Macosko|Ex_Abi3bp_Insyn2b,75,40
Zeng|2128,Macosko|Ex_Pitx2_Skor2,58,35
Zeng|4688,Macosko|Ex_Tfap2b_Gsta2_2,85,47
Macosko|Inh_Lhx1_Hcrtr1,Zeng|4444,73,13
Macosko|Ex_Nkx2-2_Robo3_2,Zeng|2163,87,59
Zeng|2553,Macosko|Ex_Sim1_Cd34_5,598,429
Zeng|1140,Macosko|Inh_Lhx6_Nr2e1_1,237,87
Macosko|Pit_Six1_Hmgcs2_1,Zeng|14984,390,305
Zeng|1561,Macosko|Inh_Lhx8_Pde11a_8,61,79
Macosko|Inh_Lhx1_Kcnmb1,Zeng|3430,220,118
Zeng|2155,Macosko|Ex_Maff_Atf3_3,42,36
Zeng|1619,Macosko|Inh_Gata3_Tll2_4,143,23
Zeng|2591,Macosko|Ex_Lhx9_Nps_5,125,47
Zeng|2281,Macosko|Ex_Nkx2-1_Otp_1,78,72
Zeng|1665,Macosko|Inh_Foxp2_Olfm4_3,126,19
Zeng|207,Macosko|Ex_Slc30a3_Cfap58_Trhr,434,1041
Zeng|2495,Macosko|Ex_Otx2_Dynlrb2,135,57
Zeng|1771,Macosko|Inh_Pax6_Foxd1_1,757,138
Zeng|1666,Macosko|Inh_Lhx1_Nkx2-4_2,59,34
Macosko|Inh_Pax7_Hpse_4,Zeng|2942,83,30
Zeng|1936,Macosko|Ex_Sim1_Adgb_2,158,120
Zeng|1662,Macosko|Inh_Dlx1_Foxd1_2,284,20
Zeng|221,Macosko|Ex_Slc30a3_Otof_Dgkk_Ndst4,827,1740
Zeng|2592,Macosko|Ex_Lhx9_Runx1,155,158
Zeng|2087,Macosko|Inh_Lhx6_Esr2_11,221,321
Zeng|287,Macosko|Ex_Slc30a3_Klhl14_Ndnf,2434,21
Zeng|1615,Macosko|Ex_Otx2_Six6_1,31,404
Zeng|2108,Macosko|Inh_Lhx6_Gpr179,100,124
Macosko|Ex_Nkx2-4_Spp1_1,Zeng|2130,77,201
Macosko|Ex_Lmx1a_Arhgap36,Zeng|4305,20,31
Zeng|1695,Macosko|Inh_Six3_Agtr2,231,142
Macosko|Inh_Lhx1_Mecom_Otx1_2,Zeng|3181,61,107
Macosko|Inh_Lhx1_Col8a1_Otx1,Zeng|3170,27,177
Zeng|2741,Macosko|Ex_Lmx1a_Irx3_7,34,36
Zeng|2285,Macosko|Ex_Sim1_Asb4,58,46
Zeng|1918,Macosko|Ex_Pitx2_Cd40,121,115
Zeng|2036,Macosko|Inh_Sox14_Scgn,74,116
Zeng|1097,Macosko|Inh_Lhx6_Trh_1,114,79
Zeng|405,Macosko|Ex_Fezf2_Nts,1017,929
Zeng|812,Macosko|Inh_Pax8_Slc16a12_4,71,43
Zeng|1035,Macosko|Inh_Sox8_Calcrl_4,39,27
Zeng|1858,Macosko|Inh_Lhx8_Pde11a_8,163,79
Zeng|2247,Macosko|Ex_Samd3_Egflam,85,95
