target_cluster,source,auroc,type,source_label,Comparison
Ex_Irx2_Otx1,Macosko,0.9260495246474616,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Sst_Col6a5_4,Macosko,0.795071955588283,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six3_Aox3_Sox2,Macosko,0.9695127645700312,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Esr2_9,Macosko,0.99663894963437,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Fst_2,Macosko,0.9627780630372054,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Nptx2_2,Macosko,0.9313697112483296,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Kcne4_3,Macosko,0.8524171079983252,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Sst_Crhbp,Macosko,0.9805122416370068,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Pvalb_Tac1,Macosko,0.8215426739798274,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lmx1b_Tex47_1,Macosko,0.975013123635227,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sox14_Scgn,Macosko,0.8629214987111158,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Htr3a_Pdzph1_5,Macosko,0.9407342531740044,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Foxp2_Esp24,Macosko,0.7706552023756761,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six6_Vipr2_9,Macosko,0.8810652124437395,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Nr1h4_2,Macosko,0.9605484335364952,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Olfr273,Macosko,0.7731782054611656,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax7_Zan,Macosko,0.8342850342648495,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Sst_Crh_Baiap3,Macosko,0.9056157954017012,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Cyp39a1_Mdfic2_3,Macosko,0.9099152458343884,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax8_Slc30a8,Macosko,0.8875654425200524,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Vsx2_Wnt2,Macosko,0.9520776434262652,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Crym_Csf2rb2,Macosko,0.9735486296783332,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sox8_Calcrl_4,Macosko,0.8801176344504197,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pax6_Avpr1a_3,Macosko,0.9042010400622976,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Frk_2,Macosko,0.8421516333734642,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Krt73_2,Macosko,0.8977454518597151,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Papln_3,Macosko,0.9522573124651452,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Fzd9_2,Macosko,0.9744609017206854,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_6430628N08Rik_4,Macosko,0.9448549891409604,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx1_Otp_1,Macosko,0.9764648466644554,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Irx5_Plscr5,Macosko,0.9080951211091912,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Foxd3_1,Macosko,0.9702304188825724,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Chol_Ecel1_Nid1,Macosko,0.9729630365525216,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Lpl_3,Macosko,0.8755853981910791,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six3_Met_1,Macosko,0.9807948405780456,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f1_Abcc9_2,Macosko,0.9653517291043832,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Ebf2_Stc1_2,Macosko,0.8356550276618002,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f1_Plscr5_4,Macosko,0.7424018989350328,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Chol_Ecel1_S100a11,Macosko,0.9152988804359632,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Ankfn1,Macosko,0.9364238611482342,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Otx2_Tnni3_2,Macosko,0.8281289729744247,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Onecut3_Catspere1_1,Macosko,0.9767671824356654,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f1_Meis1_3,Macosko,0.9450132888104624,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Serpinb1b_2,Macosko,0.9401758071556996,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax7_Erfl_4,Macosko,0.9800744052616244,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Cox6a2_1,Macosko,0.9526708974628956,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six3_Six6_2,Macosko,0.7900634201261731,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf3_Adam33_11,Macosko,0.8936491563320037,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Stat4_3,Macosko,0.937882393920222,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Crhr2_3,Macosko,0.972945718668358,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Sp9_2,Macosko,0.7232665940433568,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Cdh3_5,Macosko,0.9678186187616968,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Irx2_Rspo3_3,Macosko,0.8929360278626499,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax8_Slc16a12_3,Macosko,0.8808205377996235,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Nat8f6_1,Macosko,0.9366033260370782,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Nxph4_Kynu,Macosko,0.970715112117508,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Otx2_Gsc2_2,Macosko,0.9710939427682744,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lmx1b_Dynap_4,Macosko,0.9021321182545408,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Iqca_4,Macosko,0.8869060926619071,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lmx1b_Pi15,Macosko,0.8807964741777923,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx9_Igfbp2_2,Macosko,0.948939505541066,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lmx1b_Wif1,Macosko,0.8118035546197467,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f2_Olfr560_2,Macosko,0.827150559216643,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx1_Egflam_5,Macosko,0.9710294618443748,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx2_Pth2_3,Macosko,0.8667162956089144,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Ppp1r1c_2,Macosko,0.9621850014434348,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Foxp2_Foxd3_6,Macosko,0.9602222430756328,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f2_Plac9a,Macosko,0.8463907979293382,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sall1_Lrrc38_2,Macosko,0.9605177960430754,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Irx4,Macosko,0.8649502443025725,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Hoxb3_Ldlrap1_12,Macosko,0.9011481803776852,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Dmrt3_7,Macosko,0.8102191629646639,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2d_Mab21l2_2,Macosko,0.941037565912041,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Sec1_4,Macosko,0.9887085811573068,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Ddit4l,Macosko,0.8473734551854136,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f1_Htr5b_14,Macosko,0.988185526004328,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Bmp3_1,Macosko,0.936684027391736,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2b_Gadl1,Macosko,0.975358679965536,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Nkx2-2_Slc26a7_2,Macosko,0.9716623300108508,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gbx1_Htr1a_2,Macosko,0.9707064929992928,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax3_Calcrl,Macosko,0.9734889296415866,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sox6_Rbm47,Macosko,0.8988977931891325,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lmx1a_Csf2rb2_1,Macosko,0.7890108454080521,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f1_6430628N08Rik,Macosko,0.9566203213088312,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2b_Vmn1r196,Macosko,0.928588047149628,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six3_Pvalb_Npy_1,Macosko,0.948158347895622,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx9_Nps_3,Macosko,0.9858306914246684,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Otx2_Gabrr2_1,Macosko,0.8951931970269958,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six3_Sall3,Macosko,0.949991448222721,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sall1_Pmfbp1_1,Macosko,0.9396173020967026,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Hhip_1,Macosko,0.9241313818961964,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
NorEx_Phox2b_Gfral_2,Macosko,0.9907976187308948,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Hoxc6_Hpse_2,Macosko,0.8064462279407708,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Otx1_Pdlim3_1,Macosko,0.9673225546250742,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Moxd1_2,Macosko,0.9707788279179508,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Foxp2_Btc_4,Macosko,0.8067397015753041,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Vgll3_17,Macosko,0.952202429871849,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Serpina12,Macosko,0.9518629726208068,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Otp_1,Macosko,0.9777762879492649,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Fezf2_Fn1_Reln,Macosko,0.978140159177236,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lmx1a_Abca8a_2,Macosko,0.9781449609066472,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Pla2g5_3,Macosko,0.8808170746302139,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Nrk_Kctd16,Macosko,0.9567721861878086,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2b_Bmpr1b_2,Macosko,0.9215049385787888,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six3_Fgf17_2,Macosko,0.9381025124585164,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Ecel1_Cd36_1,Macosko,0.9264180885626918,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
NG_Draxin_6,Macosko,0.8992369995557811,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Fam163a_C1ql2,Macosko,0.9565039437505588,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx2_Nek11_9,Macosko,0.921834418064595,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Otx1_Coch_1,Macosko,0.8761716980892333,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Lama4,Macosko,0.9582484892289488,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Olig3_4,Macosko,0.920956151760952,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Abi3bp_Pnmt,Macosko,0.9552253973143492,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Tmem215_1,Macosko,0.9898984603887652,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pou6f2_Kcnj5,Macosko,0.9088901283176256,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Six2_2,Macosko,0.94308831801863,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Hmx2_Mdfic2,Macosko,0.8412419578734321,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Neurod6_Fn1_1,Macosko,0.7553375632297772,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Tfap2b_Optc,Macosko,0.9074994363969112,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Ppp1r1b_Drd1_Pkib,Macosko,0.9217293492435396,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Hoxc4_Fbln2_1,Macosko,0.943259903535152,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Samd3_Npsr1_3,Macosko,0.9047158496330132,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Hoxb5_Lrrc52_1,Macosko,0.9011833519395236,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Skor1_Cnga3,Macosko,0.9084115018406552,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Nkx2-1_Asb,Macosko,0.9372518541996382,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f2_Cyp26b1,Macosko,0.8839824095706404,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
ExInh_Lmx1b_Card14,Macosko,0.963027383217262,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Gm11639_1,Macosko,0.9226535633671534,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Tll2_1,Macosko,0.9900761264600764,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Samd3_Tnfaip8_1,Macosko,0.9167209594002894,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Vip_Slc17a8,Macosko,0.950197897732738,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Hoxc4_Chrdl2_7,Macosko,0.7757602253198482,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f1_Plscr5_7,Macosko,0.9053305281666764,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Nkx2-2_Grp_1,Macosko,0.9335157594427586,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sox8_Calcrl_3,Macosko,0.9751156513209158,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Gbx2_Adam18_2,Macosko,0.9321052226107192,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Plekhg1_Nox4_Kcp_1,Macosko,0.8669979446779437,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
SerEx_Nkx6-1_Trh_1,Macosko,0.9351598804342272,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Foxd3_2,Macosko,0.9222965980285652,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Hoxa5_Galr1_2,Macosko,0.7597480882642533,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gbx2_Chrna5_2,Macosko,0.9408399331489616,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pax6_Sntb1,Macosko,0.9117049202805254,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Foxp2_Qrfprl_1,Macosko,0.9738085725737154,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Evx1_Clec9a_2,Macosko,0.9494100629644336,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Fezf1_Bnc2_3,Macosko,0.9751941426109118,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Mgst2,Macosko,0.8557877484480858,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Myl2_1,Macosko,0.9435678774570708,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Plekhg1_Tspear_C6_3,Macosko,0.9509086640089124,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lmx1b_Cd36_1,Macosko,0.9206363873424857,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Ecel1_Pon3,Macosko,0.9839906219776848,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx9_Nps_2,Macosko,0.8279244298637709,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Crh_2,Macosko,0.9491592460052236,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax7_Vmn1r207_7,Macosko,0.9571401094390024,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Fezf2_Dlk1_Fos_2,Macosko,0.9283904033881912,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Tfap2b_Aym1_2,Macosko,0.9570252552652444,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Crym_Odad2_3,Macosko,0.7306183227542681,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Plekhg1_Col27a1_Npsr1_2,Macosko,0.9844066950156648,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Hmcn1_Sycp2l_1,Macosko,0.95179602289886,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Nptx2_1,Macosko,0.8761020410757471,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Cd34_5,Macosko,0.9070092823446396,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Trh_7,Macosko,0.9856211125589786,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sox6_Irx6_2,Macosko,0.996356524484058,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
CholEx_Pax2_Muc16,Macosko,0.9588456132081054,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2a_Qrfpr,Macosko,0.9711862837725616,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Fibro_Eya2_Dapl1,Macosko,0.8937162140886429,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Hoxb5_Tecrl,Macosko,0.8300349937701852,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Dnajc22,Macosko,0.9212255228841548,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Otp_3,Macosko,0.9539505465114104,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2d_Pirt_3,Macosko,0.9237896734847209,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Kcnmb1_2,Macosko,0.9922761003599744,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Dmrta2_Prkcq_6,Macosko,0.9720442127136452,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Prdm6,Macosko,0.8956496213817234,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
SerEx_Nkx6-1_Trh_2,Macosko,0.9636776728795268,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Hmcn1,Macosko,0.972170266335406,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx1_Dach2_4,Macosko,0.951371404472685,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Cxcr4_7,Macosko,0.9743906842322052,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sox5_Crym_1,Macosko,0.9549626657547632,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Hpgd_Pth2r_1,Macosko,0.862794623136645,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx9_6430628N08Rik,Macosko,0.900401866948565,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Dmbx1_Gpx6,Macosko,0.8469235887838907,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Trh_5,Macosko,0.9865184427226924,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx9_Slc38a11_1,Macosko,0.95156888231306,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Mdfic2_3,Macosko,0.8002621882214795,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Hoxb5_Sycp2l_2,Macosko,0.8844084444203428,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Dmbx1_Ccdc3_2,Macosko,0.9624470412807756,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Cd200r1_4,Macosko,0.7620869248680372,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Hoxb3_Ldlrap1_10,Macosko,0.88392026489358,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Wnt16,Macosko,0.8732238824475835,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Iqca_5,Macosko,0.9667010947791868,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Dkk2_Morc1_2,Macosko,0.8767305631163332,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six3_Pvalb_Npy_2,Macosko,0.8988610817783106,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pax6_Avpr1a_2,Macosko,0.935669797334642,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Irx3_Kcnj5_1,Macosko,0.8484433129133768,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Gzmk_3,Macosko,0.968213772586782,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gbx1_Atp8b1_2,Macosko,0.8542386490221131,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Gm5105_3,Macosko,0.956432429415297,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2d_Sema3d_1,Macosko,0.924300722399224,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tcf7l2_Fbln1_Nid2,Macosko,0.9304033856970998,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Onecut3_Arsj,Macosko,0.9823352211585346,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx3_Nkx6-3,Macosko,0.8626139806594502,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lmo2_Dsg2_2,Macosko,0.974116322660044,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Th_Crh,Macosko,0.9241602394128446,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Irx4_Slc17a8,Macosko,0.933020014014667,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Dmrta2_Crhbp_3,Macosko,0.8942643383946368,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Hmcn1_Sycp2l_6,Macosko,0.9477624723494462,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Abi3bp_Lrmp,Macosko,0.8329589117184851,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Thbs4,Macosko,0.9802013634181784,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Foxp2_Drd3_1,Macosko,0.9515289355555384,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Slc30a3_Gsta2_6,Macosko,0.7712006136957019,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Vsx2_Nps_1,Macosko,0.8559371713573077,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Dlk1_Apbb1ip_2,Macosko,0.9869100143134552,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f2_Trim21,Macosko,0.7588715719200924,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx1_Mdfic2,Macosko,0.7666372907199279,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Astro_Fabp7_Hs3st3a1_4,Macosko,0.8256661369715238,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Bmp3_2,Macosko,0.9567786310278756,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Hoxc6_Arhgef38,Macosko,0.7996312876453586,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Nkx6-1_Foxd3_1,Macosko,0.9663745654582726,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx8_Pde11a_6,Macosko,0.9467869098868998,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax5_Tmem176b_1,Macosko,0.9664207979316402,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Crhbp_1,Macosko,0.927816501428985,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Hoxb5_Epsti1_1,Macosko,0.9861958082819376,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Hoxb5_Otp_2,Macosko,0.8678516648405531,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Adgb_1,Macosko,0.957283721690677,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Iqca_1,Macosko,0.9352981210801864,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Rgcc_4,Macosko,0.9834308598662324,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Skor2_Emx1_1,Macosko,0.946277306695503,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Samd3_Emx2_1,Macosko,0.9963410597003208,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Nkx2-1_Sytl4_1,Macosko,0.9549517885153502,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx2_Il31ra_1,Macosko,0.9555676427533016,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Frmd7_Emp2_1,Macosko,0.9194197733238096,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx2_Col5a2_2,Macosko,0.9539321652544076,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
