cell.type,study_id,n,cumulative_cell_fraction,cumulative_cluster_fraction,Dataset
Zeng|58,Zeng,3100,0.6675676531347206,0.034385569334836524,Cells
Zeng|4164,Zeng,3066,0.6683260053980038,0.03457346862081924,Cells
Macosko|Inh_Nrk_Kcnmb1_1,Macosko,3066,0.8002285301463755,0.026043737574552684,Nuclei
Zeng|667,Zeng,3065,0.6690841103187355,0.034761367906801954,Cells
Zeng|203,Zeng,3044,0.669837021045883,0.03494926719278467,Cells
Macosko|Ex_Plekhg1_Pth2r_Slc17a8,Macosko,3032,0.8009164803090149,0.026242544731610338,Nuclei
Zeng|5075,Zeng,3011,0.670581769468827,0.03513716647876738,Cells
Macosko|Ex_Foxp2_Col12a1_Nxph1,Macosko,3004,0.8015980773698885,0.02644135188866799,Nuclei
Zeng|4218,Zeng,3002,0.6713242918088062,0.03532506576475009,Cells
Macosko|Ex_Slc30a3_Otof_Dgkk_Grik3,Macosko,2999,0.8022785399483039,0.026640159045725646,Nuclei
Zeng|311,Zeng,2996,0.6720653300934757,0.03551296505073281,Cells
Zeng|636,Zeng,2991,0.6728051316653871,0.03570086433671552,Cells
Zeng|168,Zeng,2964,0.6735382549884046,0.03588876362269823,Cells
Zeng|30,Zeng,2963,0.6742711309688705,0.036076662908680945,Cells
Macosko|Inh_Tfap2a_Scrg1_1,Macosko,2961,0.8029503804600372,0.0268389662027833,Nuclei
Zeng|496,Zeng,2956,0.675002275551475,0.03626456219466366,Cells
Zeng|113,Zeng,2937,0.6757287206255985,0.036452461480646375,Cells
Macosko|Inh_Vcan_St8sia2_1,Macosko,2926,0.8036142795945632,0.027037773359840953,Nuclei
Macosko|Ex_Crym_Plagl1_2,Macosko,2921,0.804277044246631,0.027236580516898607,Nuclei
Zeng|5071,Zeng,2917,0.6764502188486897,0.03664036076662908,Cells
Zeng|114,Zeng,2902,0.6771680069335064,0.0368282600526118,Cells
Zeng|39,Zeng,2900,0.6778853003332199,0.03701615933859451,Cells
Zeng|1082,Zeng,2890,0.6786001203074171,0.03720405862457723,Cells
Zeng|523,Zeng,2881,0.6793127141986497,0.037391957910559936,Cells
Zeng|631,Zeng,2881,0.6800253080898823,0.03757985719654265,Cells
Zeng|316,Zeng,2869,0.6807349338704954,0.037767756482525366,Cells
Macosko|Ex_Pou4f1_Scml2,Macosko,2869,0.8049280102811338,0.02743538767395626,Nuclei
Zeng|172,Zeng,2860,0.6814423335681439,0.03795565576850808,Cells
Macosko|Fibro_Eya2_Dapl1,Macosko,2824,0.805568765973513,0.027634194831013918,Nuclei
Zeng|5155,Zeng,2815,0.6821386028509692,0.03814355505449079,Cells
Zeng|5268,Zeng,2814,0.6828346247912429,0.038331454340473504,Cells
Zeng|602,Zeng,2814,0.6835306467315165,0.03851935362645622,Cells
Zeng|5267,Zeng,2812,0.6842261739866871,0.038707252912438934,Cells
Zeng|82,Zeng,2810,0.6849212065567543,0.03889515219842165,Cells
Macosko|Ex_Fezf2_Slc9a4,Macosko,2807,0.8062056644255344,0.027833001988071572,Nuclei
Macosko|Ex_Irx2_Gpr151,Macosko,2799,0.8068407477056226,0.028031809145129226,Nuclei
Zeng|5066,Zeng,2788,0.6856107975906857,0.03908305148440436,Cells
Zeng|14926,Zeng,2759,0.68629321569062,0.03927095077038707,Cells
Macosko|Fibro_Eya2_Syt9_1,Macosko,2756,0.8074660744365706,0.02823061630218688,Nuclei
Zeng|616,Zeng,2745,0.6869721709948315,0.03945885005636979,Cells
Zeng|702,Zeng,2745,0.6876511262990431,0.0396467493423525,Cells
Zeng|224,Zeng,2740,0.6883288448904965,0.03983464862833521,Cells
Zeng|67,Zeng,2734,0.6890050794266401,0.040022547914317926,Cells
Macosko|Inh_Sidt1_Drd1_Npffr2_1,Macosko,2731,0.8080857287552277,0.028429423459244534,Nuclei
Zeng|63,Zeng,2725,0.6896790878798192,0.04021044720030064,Cells
Macosko|Inh_Ppp1r1b_Drd2_Sema5d_1,Macosko,2687,0.8086953996282528,0.028628230616302187,Nuclei
Zeng|497,Zeng,2675,0.690340729205417,0.040398346486283356,Cells
Zeng|1310,Zeng,2657,0.6909979183650855,0.040586245772266064,Cells
Zeng|116,Zeng,2648,0.6916528814417894,0.04077414505824878,Cells
Macosko|Ex_Sall3_Cd44_1,Macosko,2581,0.8092810194731646,0.02882703777335984,Nuclei
Macosko|Ex_Slc30a3_Shisa8_5,Macosko,2578,0.8098659586286013,0.029025844930417495,Nuclei
Zeng|506,Zeng,2568,0.6922880571143633,0.040962044344231494,Cells
Zeng|767,Zeng,2542,0.6929168018805949,0.04114994363021421,Cells
Macosko|Ex_Fezf2_Vgll3,Macosko,2541,0.8104425026138475,0.02922465208747515,Nuclei
Macosko|Ex_Fezf2_Urah_Alcam,Macosko,2530,0.8110165507376859,0.029423459244532803,Nuclei
Macosko|Inh_Frmd7_Iigp1,Macosko,2530,0.8115905988615242,0.029622266401590457,Nuclei
Zeng|275,Zeng,2509,0.6935373843426229,0.04133784291619692,Cells
Zeng|4342,Zeng,2501,0.6941559880642378,0.04152574220217963,Cells
Zeng|2762,Zeng,2498,0.6947738497581979,0.04171364148816235,Cells
Macosko|Ex_Fezf2_Col6a1_Tg,Macosko,2484,0.8121542097467472,0.02982107355864811,Nuclei
Macosko|Inh_Plpp4_Fn1,Macosko,2475,0.8127157785635455,0.030019880715705764,Nuclei
Zeng|121,Zeng,2472,0.6953852805458157,0.04190154077414506,Cells
Macosko|Ex_Plekhg1_Nox4_Kcp_1,Macosko,2470,0.8132762128978857,0.030218687872763418,Nuclei
Zeng|102,Zeng,2460,0.695993743222814,0.04208944006012777,Cells
Macosko|Tanycyte_Rax_Ccdc170,Macosko,2458,0.8138339244743262,0.030417495029821072,Nuclei
Zeng|19,Zeng,2455,0.6966009691870543,0.042277339346110485,Cells
Zeng|725,Zeng,2443,0.697205227040675,0.0424652386320932,Cells
Zeng|5263,Zeng,2441,0.6978089902091924,0.042653137918075915,Cells
Zeng|287,Zeng,2434,0.6984110219798485,0.04284103720405862,Cells
Zeng|5062,Zeng,2432,0.6990125590654013,0.04302893649004134,Cells
Zeng|503,Zeng,2426,0.6996126120956444,0.04321683577602405,Cells
Zeng|451,Zeng,2413,0.7002094496727164,0.04340473506200677,Cells
Zeng|5101,Zeng,2408,0.7008050505370301,0.043592634347989476,Cells
Macosko|Ex_Plekhg1_Epha1_Cd44_1,Macosko,2408,0.8143802912261849,0.03061630218687873,Nuclei
Macosko|Ex_Sln_Sost_2,Macosko,2404,0.8149257503920772,0.030815109343936383,Nuclei
Zeng|315,Zeng,2400,0.7013986726609309,0.04378053363397219,Cells
Zeng|5098,Zeng,2396,0.7019913054146253,0.043968432919954906,Cells
Zeng|649,Zeng,2375,0.7025787439747354,0.04415633220593762,Cells
Macosko|Ex_Fezf2_Sebox,Macosko,2373,0.8154641757667286,0.031013916500994037,Nuclei
Macosko|Ex_Slc30a3_Vgll3,Macosko,2355,0.8159985170045306,0.03121272365805169,Nuclei
Zeng|463,Zeng,2354,0.7031609883412615,0.04434423149192033,Cells
Zeng|1328,Zeng,2342,0.703740264597168,0.044532130777903044,Cells
Zeng|5207,Zeng,2328,0.7043160780573519,0.04472003006388576,Cells
Zeng|1264,Zeng,2301,0.7048852132686417,0.044907929349868474,Cells
Zeng|258,Zeng,2287,0.7054508856842089,0.04509582863585118,Cells
Zeng|2830,Zeng,2277,0.7060140846742597,0.0452837279218339,Cells
Zeng|220,Zeng,2270,0.7065755522664493,0.04547162720781661,Cells
Zeng|625,Zeng,2268,0.7071365251735355,0.04565952649379933,Cells
Macosko|Inh_Plpp4_Pdgfd,Macosko,2266,0.8165126644545772,0.03141153081510934,Nuclei
Zeng|265,Zeng,2260,0.7076955193402088,0.045847425779782035,Cells
Macosko|Inh_Frmd7_Ror1,Macosko,2256,0.8170245429397073,0.031610337972166995,Nuclei
Macosko|Inh_Dmbx1_Tacr3_3,Macosko,2252,0.8175355138388708,0.03180914512922465,Nuclei
Macosko|Ex_Tfap2d_Atp6ap1l_5,Macosko,2244,0.8180446695661013,0.03200795228628231,Nuclei
Zeng|637,Zeng,2237,0.7082488246281947,0.04603532506576475,Cells
Zeng|71,Zeng,2222,0.7087984197779061,0.046223224351747465,Cells
Zeng|296,Zeng,2209,0.7093447994744465,0.04641112363773018,Cells
Zeng|5151,Zeng,2196,0.7098879637178158,0.04659902292371289,Cells
Zeng|4138,Zeng,2187,0.7104289018782204,0.0467869222096956,Cells
Zeng|590,Zeng,2174,0.7109666245854539,0.04697482149567832,Cells
Zeng|1089,Zeng,2171,0.7115036052650325,0.04716272078166103,Cells
Zeng|5214,Zeng,2168,0.7120398439169562,0.04735062006764374,Cells
Zeng|122,Zeng,2167,0.7125758352263283,0.047538519353626456,Cells
Macosko|Fibro_Eya2_Ccdc192_1,Macosko,2163,0.8185354466775093,0.03220675944333996,Nuclei
Macosko|Ex_Nxph4_Megf6,Macosko,2152,0.8190237279275093,0.03240556660039762,Nuclei
Zeng|406,Zeng,2140,0.7131051482868066,0.04772641863960917,Cells
Macosko|Ex_Ebf2_Nek11_1,Macosko,2132,0.8195074712476765,0.03260437375745527,Nuclei
Macosko|Inh_Lhx1_Mdfic2,Macosko,2132,0.8199912145678439,0.032803180914512925,Nuclei
Zeng|354,Zeng,2131,0.7136322352643202,0.047914317925591886,Cells
Zeng|243,Zeng,2130,0.7141590748992821,0.048102217211574594,Cells
Zeng|4586,Zeng,2124,0.7146844304789344,0.04829011649755731,Cells
Zeng|437,Zeng,2113,0.7152070652905187,0.048478015783540024,Cells
Zeng|719,Zeng,2106,0.7157279687042416,0.04866591506952274,Cells
Zeng|1091,Zeng,2104,0.7162483774328613,0.04885381435550545,Cells
Macosko|Inh_Sall3_Prss23,Macosko,2098,0.8204672434072955,0.03300198807157058,Nuclei
Macosko|Inh_Plpp4_Fbln5,Macosko,2093,0.820942137764289,0.03320079522862823,Nuclei
Zeng|713,Zeng,2085,0.7167640866530002,0.04904171364148816,Cells
Macosko|Ex_Trabd2b_Slc30a3_Mybpc1_Pla2g4e,Macosko,2082,0.8214145362598745,0.033399602385685886,Nuclei
Zeng|15,Zeng,2076,0.7172775697901743,0.04922961292747088,Cells
Zeng|267,Zeng,2076,0.7177910529273486,0.04941751221345359,Cells
Macosko|Inh_Sidt1_Drd1_Npffr2_2,Macosko,2065,0.8218830775151023,0.03359840954274354,Nuclei
Zeng|1079,Zeng,2064,0.7183015679539032,0.0496054114994363,Cells
Macosko|Ex_Dsp_Moxd1_4,Macosko,2062,0.822350938080855,0.033797216699801194,Nuclei
Macosko|Ex_Plekhg1_Tspear_C6_2,Macosko,2056,0.822817437267658,0.03399602385685885,Nuclei
Zeng|1266,Zeng,2045,0.718807383471977,0.049793310785419015,Cells
Zeng|263,Zeng,2043,0.7193127043049476,0.04998121007140173,Cells
Zeng|32,Zeng,2038,0.7198167884251601,0.050169109357384445,Cells
Macosko|Macro_Mrc1_H2-Aa,Macosko,2030,0.8232780371456785,0.0341948310139165,Nuclei
Zeng|41,Zeng,2024,0.7203174097496498,0.05035700864336715,Cells
Macosko|Astro_Fabp7_Siah3,Macosko,2021,0.8237365949552742,0.034393638170974156,Nuclei
Macosko|Inh_Lhx6_Vipr2,Macosko,2014,0.8241935644894285,0.03459244532803181,Nuclei
Macosko|Inh_Six3_Pvalb_Angpt1,Macosko,2013,0.8246503071270911,0.03479125248508946,Nuclei
Macosko|Inh_Lamp5_Ndnf_Prom1,Macosko,2012,0.8251068228682621,0.03499005964214712,Nuclei
Zeng|2110,Zeng,1994,0.7208106107975907,0.05054490792934987,Cells
Zeng|133,Zeng,1988,0.7213023277902219,0.05073280721533258,Cells
Macosko|Endo_Flt1_Cysltr1_Slc19a3,Macosko,1977,0.8255553972322258,0.03518886679920477,Nuclei
Macosko|Inh_Ppp1r1b_Drd2_Pde1a_Myo3b,Macosko,1976,0.826003744699698,0.035387673956262425,Nuclei
Zeng|1304,Zeng,1970,0.7217895926169238,0.0509207065013153,Cells
Zeng|288,Zeng,1969,0.722276610101074,0.051108605787298006,Cells
Zeng|68,Zeng,1963,0.7227621435299146,0.05129650507328072,Cells
Zeng|170,Zeng,1955,0.7232456982183422,0.051484404359263436,Cells
Zeng|4588,Zeng,1952,0.7237285108791148,0.05167230364524615,Cells
Zeng|3602,Zeng,1945,0.7242095921420261,0.05186020293122886,Cells
Zeng|624,Zeng,1928,0.7246864685815597,0.052048102217211574,Cells
Macosko|Inh_Lhx6_Sst_Myh13,Macosko,1927,0.8264409742390799,0.03558648111332008,Nuclei
Macosko|Ex_Sall3_Cd44_2,Macosko,1926,0.8268779768819703,0.03578528827037773,Nuclei
Zeng|684,Zeng,1900,0.7251564194296478,0.05223600150319429,Cells
Zeng|358,Zeng,1894,0.7256248862224263,0.052423900789177004,Cells
Zeng|107,Zeng,1887,0.7260916216173433,0.05261180007515971,Cells
Zeng|106,Zeng,1881,0.7265568729569505,0.05279969936114243,Cells
Zeng|164,Zeng,1881,0.7270221242965578,0.05298759864712514,Cells
Zeng|5035,Zeng,1881,0.7274873756361651,0.05317549793310786,Cells
Zeng|247,Zeng,1867,0.7279491641800495,0.053363397219090565,Cells
Zeng|1115,Zeng,1863,0.7284099633537275,0.05355129650507328,Cells
Zeng|264,Zeng,1862,0.7288705151848539,0.053739195791055995,Cells
Zeng|260,Zeng,1859,0.7293303249883254,0.05392709507703871,Cells
Zeng|2822,Zeng,1853,0.7297886507364871,0.05411499436302142,Cells
Zeng|13,Zeng,1850,0.7302462344569941,0.05430289364900413,Cells
Zeng|641,Zeng,1850,0.730703818177501,0.05449079293498685,Cells
Macosko|Inh_Sox6_Btc,Macosko,1850,0.8272977353914963,0.035984095427435386,Nuclei
Macosko|Ex_Pou4f1_Pth2r,Macosko,1837,0.827714544246631,0.03618290258449304,Nuclei
Zeng|60,Zeng,1836,0.7311579391022851,0.05467869222096956,Cells
Macosko|Ex_Ebf2_Olfr25,Macosko,1831,0.828129991722816,0.036381709741550694,Nuclei
Macosko|Ex_Ebf2_Nek11_2,Macosko,1828,0.828544758509526,0.03658051689860835,Nuclei
Macosko|Ex_Crlf1_Ntn5_2,Macosko,1812,0.8289558949523699,0.036779324055666,Nuclei
Zeng|4591,Zeng,1808,0.7316051344356237,0.05486659150695227,Cells
Zeng|2075,Zeng,1800,0.7320503510285493,0.055054490792934986,Cells
Zeng|5220,Zeng,1793,0.7324938362236135,0.0552423900789177,Cells
Macosko|Fibro_Eya2_Sh3gl3,Macosko,1792,0.829362493465381,0.036978131212723656,Nuclei
Zeng|145,Zeng,1791,0.7329368267335745,0.055430289364900416,Cells
Macosko|Ex_Iqcj_Ms4a15_2,Macosko,1791,0.8297688650819005,0.03717693836978131,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_6,Macosko,1787,0.8301743291124535,0.03737574552683896,Nuclei
Zeng|443,Zeng,1785,0.7333783331882257,0.055618188650883124,Cells
Zeng|653,Zeng,1780,0.7338186029301188,0.05580608793686584,Cells
Macosko|Ex_Tfap2d_Edaradd,Macosko,1773,0.8305766165921236,0.03757455268389662,Nuclei
Zeng|55,Zeng,1761,0.734254173163531,0.055993987222848554,Cells
Zeng|167,Zeng,1754,0.7346880119990818,0.05618188650883127,Cells
Zeng|596,Zeng,1751,0.7351211088069778,0.05636978579481398,Cells
Macosko|Ex_Crym_Prrx1,Macosko,1750,0.8309736854524861,0.03777335984095427,Nuclei
Zeng|112,Zeng,1742,0.7355519795319092,0.05655768508079669,Cells
Macosko|Ex_Slc30a3_Otof_Dgkk_Ndst4,Macosko,1740,0.8313684853479322,0.03797216699801193,Nuclei
Zeng|193,Zeng,1739,0.7359821082291856,0.05674558436677941,Cells
Zeng|195,Zeng,1738,0.7364119895839105,0.05693348365276212,Cells
Macosko|Ex_Trabd2b_Slc30a3_Met,Macosko,1738,0.831762831450395,0.038170974155069586,Nuclei
Macosko|Ex_Rorb_Hc_Pou6f2,Macosko,1737,0.8321569506563662,0.03836978131212724,Nuclei
Zeng|79,Zeng,1734,0.7368408815684288,0.05712138293874483,Cells
Macosko|Ex_Dsp_Moxd1_2,Macosko,1729,0.8325492546904043,0.03856858846918489,Nuclei
Macosko|Inh_Dmbx1_Tnnt1_1,Macosko,1725,0.8329406511384758,0.03876739562624255,Nuclei
Zeng|1307,Zeng,1721,0.737266558099776,0.057309282224727545,Cells
Macosko|Inh_Tmem200a_Esr2,Macosko,1718,0.8333304593111059,0.0389662027833002,Nuclei
Zeng|14862,Zeng,1716,0.7376909979183651,0.05749718151071026,Cells
Zeng|383,Zeng,1710,0.7381139536816445,0.057685080796692975,Cells
Macosko|Ex_Plekhg1_Tspear_C6_3,Macosko,1701,0.8337164102433783,0.039165009940357855,Nuclei
Macosko|Ex_Tfap2d_P2ry1,Macosko,1697,0.834101453589684,0.03936381709741551,Nuclei
Macosko|Ex_Tfap2d_Crhr2_1,Macosko,1686,0.8344840010745818,0.03956262425447316,Nuclei
Zeng|1192,Zeng,1676,0.7385284997981685,0.05787298008267568,Cells
Zeng|1316,Zeng,1662,0.7389395831189698,0.0580608793686584,Cells
Zeng|452,Zeng,1662,0.7393506664397711,0.05824877865464111,Cells
Zeng|136,Zeng,1654,0.7397597710201594,0.05843667794062383,Cells
Macosko|OlfactoryEnsheathing_Alx4_Olfr1271_1,Macosko,1650,0.8348583802857806,0.039761431411530816,Nuclei
Macosko|Inh_Frmd7_Crhbp_1,Macosko,1639,0.8352302636355715,0.03996023856858847,Nuclei
Zeng|495,Zeng,1638,0.7401649181197217,0.058624577226606536,Cells
Zeng|633,Zeng,1624,0.7405666024235612,0.05881247651258925,Cells
Macosko|Inh_Frmd7_Hgf_2,Macosko,1611,0.8355957938835966,0.040159045725646124,Nuclei
Zeng|5061,Zeng,1608,0.7409643292465748,0.059000375798571966,Cells
Zeng|474,Zeng,1607,0.7413618087270367,0.05918827508455468,Cells
Macosko|Ex_Tfap2d_Pou4f2,Macosko,1607,0.8359604165456552,0.04035785288270378,Nuclei
Macosko|Ex_Ebf2_Iigp1_1,Macosko,1606,0.8363248123112221,0.04055666003976143,Nuclei
Zeng|5068,Zeng,1604,0.7417585461798437,0.05937617437053739,Cells
Zeng|412,Zeng,1602,0.7421547889475475,0.059564073656520104,Cells
Macosko|Fibro_Eya2_Unc5c_4,Macosko,1591,0.8366858046294146,0.040755467196819085,Nuclei
Macosko|Ex_Pitx2_Odad2_1,Macosko,1557,0.8370390824668913,0.04095427435387674,Nuclei
Macosko|Inh_Pax7_Bmp5_1,Macosko,1557,0.837392360304368,0.04115308151093439,Nuclei
Zeng|27,Zeng,1555,0.7425394066153249,0.05975197294250282,Cells
Macosko|Astro_Fabp7_Hs3st3a1_3,Macosko,1548,0.8377435960734201,0.04135188866799205,Nuclei
Zeng|379,Zeng,1539,0.7429200668022763,0.059939872228485534,Cells
Zeng|1083,Zeng,1532,0.7432989955913664,0.06012777151446824,Cells
Macosko|Inh_Sel1l3_Zfp385c_2,Macosko,1531,0.8380909746021143,0.0415506958250497,Nuclei
Zeng|126,Zeng,1519,0.7436747089272853,0.06031567080045096,Cells
Zeng|14990,Zeng,1519,0.7440504222632042,0.06050357008643367,Cells
Zeng|149,Zeng,1518,0.7444258882565714,0.06069146937241639,Cells
Zeng|554,Zeng,1516,0.7448008595648354,0.060879368658399095,Cells
Macosko|Ex_Tfap2d_Npnt_1,Macosko,1515,0.8384347227869424,0.041749502982107355,Nuclei
Macosko|Ex_Pou4f1_Htr5b_1,Macosko,1508,0.838776882696329,0.04194831013916501,Nuclei
Macosko|Inh_Six3_Pvalb_Pdzrn4,Macosko,1495,0.8391160929513244,0.04214711729622266,Nuclei
Zeng|1350,Zeng,1488,0.7451689052816539,0.06106726794438181,Cells
Macosko|Ex_Crym_Mndal_4,Macosko,1486,0.839453261137895,0.042345924453280316,Nuclei
Macosko|Ex_Nxph4_Moxd1_Igfbp4,Macosko,1467,0.8397861182911245,0.04254473161033797,Nuclei
Zeng|5089,Zeng,1465,0.745531262119785,0.061255167230364525,Cells
Zeng|239,Zeng,1462,0.7458928769302613,0.06144306651634724,Cells
Macosko|Ex_Trabd2b_Slc30a3_Trh_2,Macosko,1461,0.8401176140654043,0.042743538767395624,Nuclei
Zeng|709,Zeng,1460,0.7462539970556342,0.06163096580232995,Cells
Macosko|Inh_Frmd7_Ano2_1,Macosko,1455,0.8404477484607342,0.04294234592445328,Nuclei
Zeng|513,Zeng,1454,0.7466136331256975,0.06181886508831266,Cells
Macosko|Inh_Lhx6_Pthlh,Macosko,1452,0.8407772021665892,0.04314115308151093,Nuclei
Zeng|178,Zeng,1451,0.7469725271681059,0.06200676437429538,Cells
Macosko|Inh_Frmd7_Stk33_1,Macosko,1451,0.8411064289759526,0.043339960238568585,Nuclei
Macosko|Ng_Lhx1_Mab21l3_1,Macosko,1451,0.841435655785316,0.04353876739562624,Nuclei
Zeng|1322,Zeng,1441,0.747328947784998,0.06219466366027809,Cells
Zeng|389,Zeng,1437,0.7476843790316836,0.0623825629462608,Cells
Macosko|Ex_Tfap2d_Kcnk15,Macosko,1430,0.841760117768355,0.0437375745526839,Nuclei
Zeng|326,Zeng,1428,0.7480375841954046,0.06257046223224352,Cells
Macosko|Inh_Ppp1r1b_Drd2_Pde1a_1,Macosko,1428,0.8420841259584108,0.043936381709741554,Nuclei
Zeng|593,Zeng,1425,0.7483900473314706,0.06275836151822622,Cells
Zeng|5343,Zeng,1422,0.7487417684398819,0.06294626080420894,Cells
Macosko|Inh_Lhx6_Lamp5_Hcrtr2,Macosko,1421,0.8424065458730251,0.04413518886679921,Nuclei
Macosko|Inh_Ppp1r1b_Drd1_Dhrs9,Macosko,1418,0.8427282850981646,0.04433399602385686,Nuclei
Zeng|304,Zeng,1411,0.7490907687802253,0.06313416009019165,Cells
Macosko|Endo_Flt1_Cytl1,Macosko,1410,0.8430482091513708,0.044532803180914515,Nuclei
Zeng|298,Zeng,1408,0.7494390270929138,0.06332205937617437,Cells
Zeng|1090,Zeng,1407,0.7497870380630506,0.06350995866215708,Cells
Zeng|3508,Zeng,1406,0.7501348016906358,0.0636978579481398,Cells
Zeng|293,Zeng,1402,0.7504815759480146,0.06388575723412251,Cells
Zeng|399,Zeng,1402,0.7508283502053933,0.06407365652010523,Cells
Zeng|634,Zeng,1401,0.7511748771202204,0.06426155580608793,Cells
Macosko|Inh_Pax7_Qrfpr_1,Macosko,1398,0.8433654104466775,0.04473161033797217,Nuclei
Zeng|1018,Zeng,1397,0.751520414664841,0.06444945509207065,Cells
Zeng|461,Zeng,1394,0.7518652101818066,0.06463735437805336,Cells
Zeng|2551,Zeng,1387,0.752208274300911,0.06482525366403608,Cells
Zeng|254,Zeng,1383,0.7525503490498089,0.06501315295001879,Cells
Zeng|2466,Zeng,1381,0.7528919291136035,0.0652010522360015,Cells
Macosko|Ex_Lmx1a_Smd3,Macosko,1381,0.8436787545016264,0.04493041749502982,Nuclei
Zeng|5100,Zeng,1373,0.753231530436985,0.06538895152198422,Cells
Zeng|1385,Zeng,1372,0.753570884417815,0.06557685080796694,Cells
Macosko|Inh_Lamp5_Tnnt1_1,Macosko,1372,0.8439900564881505,0.04512922465208748,Nuclei
Zeng|5058,Zeng,1371,0.7539099910560934,0.06576475009394964,Cells
Zeng|410,Zeng,1363,0.7542471189539587,0.06595264937993235,Cells
Macosko|Ex_Ebf2_Niban1_2,Macosko,1360,0.8442986357167751,0.04532803180914513,Nuclei
Macosko|Ex_Plekhg1_Nox4_Bnc2,Macosko,1360,0.8446072149453996,0.045526838966202784,Nuclei
Zeng|559,Zeng,1359,0.7545832574816175,0.06614054866591507,Cells
Macosko|Fibro_Eya2_Slc47a1_2,Macosko,1356,0.8449148865880576,0.04572564612326044,Nuclei
Macosko|Inh_Sel1l3_Zfp385c_1,Macosko,1352,0.8452216506447491,0.04592445328031809,Nuclei
Macosko|Ex_Slc30a3_Shisa8_6,Macosko,1348,0.845527507115474,0.046123260437375746,Nuclei
Zeng|494,Zeng,1345,0.7549159332135535,0.06632844795189778,Cells
Zeng|710,Zeng,1345,0.7552486089454896,0.0665163472378805,Cells
Zeng|1332,Zeng,1343,0.7555807899923225,0.06670424652386321,Cells
Zeng|5208,Zeng,1342,0.7559127236966037,0.06689214580984593,Cells
Zeng|1268,Zeng,1341,0.7562444100583333,0.06708004509582864,Cells
Zeng|528,Zeng,1336,0.7565748597073048,0.06726794438181134,Cells
Zeng|3605,Zeng,1335,0.7569050620137245,0.06745584366779406,Cells
Zeng|348,Zeng,1332,0.7572345222924894,0.06764374295377677,Cells
Zeng|511,Zeng,1332,0.7575639825712545,0.06783164223975949,Cells
Zeng|1797,Zeng,1330,0.7578929481649161,0.0680195415257422,Cells
Zeng|4560,Zeng,1329,0.7582216664160262,0.06820744081172492,Cells
Zeng|557,Zeng,1324,0.7585491479543781,0.06839534009770763,Cells
Macosko|Ex_Dmrta2_Lhx1_3,Macosko,1319,0.8458267835879415,0.0463220675944334,Nuclei
Zeng|49,Zeng,1315,0.7588744034097655,0.06858323938369035,Cells
Zeng|1215,Zeng,1314,0.7591994115226012,0.06877113866967305,Cells
Macosko|Ex_Fibcd1_Tacr3_1,Macosko,1313,0.8461246986814591,0.046520874751491054,Nuclei
Zeng|4667,Zeng,1312,0.7595239249503336,0.06895903795565576,Cells
Zeng|4558,Zeng,1307,0.759847201665308,0.06914693724163848,Cells
Zeng|686,Zeng,1307,0.7601704783802823,0.0693348365276212,Cells
Zeng|225,Zeng,1306,0.760493507752705,0.06952273581360391,Cells
Zeng|3584,Zeng,1305,0.760816289782576,0.06971063509958662,Cells
Macosko|Ex_Foxp2_Myzap,Macosko,1302,0.8464201179135687,0.04671968190854871,Nuclei
Macosko|Ex_Sim1_Pla2r1,Macosko,1302,0.8467155371456785,0.04691848906560636,Nuclei
Zeng|394,Zeng,1301,0.7611380824422406,0.06989853438556934,Cells
Zeng|5032,Zeng,1301,0.7614598751019052,0.07008643367155205,Cells
Macosko|Inh_Frmd7_Col12a1,Macosko,1301,0.8470107294812965,0.047117296222664015,Nuclei
Zeng|561,Zeng,1300,0.7617814204190181,0.07027433295753475,Cells
Zeng|108,Zeng,1299,0.7621027183935793,0.07046223224351747,Cells
Macosko|Inh_Sp8_Ctsc_1,Macosko,1291,0.8473036528519982,0.04731610337972167,Nuclei
Macosko|Chol_Tbx20_A4galt_1,Macosko,1284,0.8475949879472584,0.04751491053677932,Nuclei
Zeng|501,Zeng,1277,0.7624185748320049,0.07065013152950018,Cells
Macosko|Ex_Fezf2_Fn1_Mctp2,Macosko,1277,0.8478847347670772,0.04771371769383698,Nuclei
