cell_type,dendro_order,cell_type_short,study,study_type
Macosko|Inh_Six3_Drd3_1,5623,Inh_Six3_Drd3_1,Macosko,Nuclei
Zeng|3327,5624,3327,Zeng,Cells
Macosko|Inh_Six3_Drd3_3,5625,Inh_Six3_Drd3_3,Macosko,Nuclei
Zeng|3335,5626,3335,Zeng,Cells
Macosko|Inh_Pax7_Aoah,5627,Inh_Pax7_Aoah,Macosko,Nuclei
Macosko|Inh_Pax7_A730009L09Rik,5628,Inh_Pax7_A730009L09Rik,Macosko,Nuclei
Macosko|Inh_Pax7_Hpse_4,5629,Inh_Pax7_Hpse_4,Macosko,Nuclei
Zeng|3432,5630,3432,Zeng,Cells
Zeng|3434,5631,3434,Zeng,Cells
Macosko|Inh_Otx1_Dkk1,5632,Inh_Otx1_Dkk1,Macosko,Nuclei
Macosko|Inh_Otx1_Cd22,5633,Inh_Otx1_Cd22,Macosko,Nuclei
Macosko|Inh_Otx1_Svs5_2,5634,Inh_Otx1_Svs5_2,Macosko,Nuclei
Zeng|3425,5635,3425,Zeng,Cells
Macosko|Inh_Pax3_Igfbpl1_3,5636,Inh_Pax3_Igfbpl1_3,Macosko,Nuclei
Zeng|3424,5637,3424,Zeng,Cells
Macosko|Inh_Lhx1_Corin,5638,Inh_Lhx1_Corin,Macosko,Nuclei
Macosko|Inh_Lhx1_Mc4r,5639,Inh_Lhx1_Mc4r,Macosko,Nuclei
Zeng|3426,5640,3426,Zeng,Cells
Zeng|3421,5641,3421,Zeng,Cells
Zeng|3419,5642,3419,Zeng,Cells
Macosko|Inh_Lhx1_Crhbp,5643,Inh_Lhx1_Crhbp,Macosko,Nuclei
Zeng|3433,5644,3433,Zeng,Cells
Zeng|3560,5645,3560,Zeng,Cells
Macosko|Inh_Pax3_Npy,5646,Inh_Pax3_Npy,Macosko,Nuclei
Zeng|3412,5647,3412,Zeng,Cells
Zeng|3413,5648,3413,Zeng,Cells
Zeng|3414,5649,3414,Zeng,Cells
Macosko|Inh_Pax3_Galnt15,5650,Inh_Pax3_Galnt15,Macosko,Nuclei
Zeng|3411,5651,3411,Zeng,Cells
Zeng|3415,5652,3415,Zeng,Cells
Zeng|3416,5653,3416,Zeng,Cells
Macosko|Inh_Pax3_Moxd1,5654,Inh_Pax3_Moxd1,Macosko,Nuclei
Zeng|3423,5655,3423,Zeng,Cells
Macosko|Inh_Dmbx1_Sox2_2,5656,Inh_Dmbx1_Sox2_2,Macosko,Nuclei
Zeng|3558,5657,3558,Zeng,Cells
Macosko|Inh_Dmbx1_Gcnt4,5658,Inh_Dmbx1_Gcnt4,Macosko,Nuclei
Zeng|3557,5659,3557,Zeng,Cells
Zeng|3579,5660,3579,Zeng,Cells
Macosko|Inh_Dmbx1_Rubcnl,5661,Inh_Dmbx1_Rubcnl,Macosko,Nuclei
Zeng|3580,5662,3580,Zeng,Cells
Macosko|Inh_Pax3_Igfbpl1_2,5663,Inh_Pax3_Igfbpl1_2,Macosko,Nuclei
Macosko|Inh_Pax3_Svs5_1,5664,Inh_Pax3_Svs5_1,Macosko,Nuclei
Zeng|3420,5665,3420,Zeng,Cells
Macosko|Inh_Pax3_Igfbpl1_1,5666,Inh_Pax3_Igfbpl1_1,Macosko,Nuclei
Zeng|3418,5667,3418,Zeng,Cells
Macosko|Inh_Lhx1_Npy,5668,Inh_Lhx1_Npy,Macosko,Nuclei
Zeng|3181,5669,3181,Zeng,Cells
Macosko|Inh_Lhx1_Dach2_3,5670,Inh_Lhx1_Dach2_3,Macosko,Nuclei
Zeng|3431,5671,3431,Zeng,Cells
Macosko|Inh_Lhx1_Dach2_4,5672,Inh_Lhx1_Dach2_4,Macosko,Nuclei
Zeng|3428,5673,3428,Zeng,Cells
Zeng|3430,5674,3430,Zeng,Cells
Macosko|Inh_Lhx1_Dach2_1,5675,Inh_Lhx1_Dach2_1,Macosko,Nuclei
Macosko|Inh_Lhx1_Dach2_2,5676,Inh_Lhx1_Dach2_2,Macosko,Nuclei
Macosko|Inh_Lhx1_Col8a1_Otx1,5677,Inh_Lhx1_Col8a1_Otx1,Macosko,Nuclei
Macosko|Inh_Pax3_Defb1_1,5678,Inh_Pax3_Defb1_1,Macosko,Nuclei
Macosko|Inh_Pax3_Galr1,5679,Inh_Pax3_Galr1,Macosko,Nuclei
Macosko|Inh_Pax3_Defb1_2,5680,Inh_Pax3_Defb1_2,Macosko,Nuclei
Zeng|3173,5681,3173,Zeng,Cells
Zeng|3171,5682,3171,Zeng,Cells
Macosko|Inh_Pax3_Akr1c19,5683,Inh_Pax3_Akr1c19,Macosko,Nuclei
Macosko|Inh_Pax3_Calcrl,5684,Inh_Pax3_Calcrl,Macosko,Nuclei
Macosko|Inh_Lhx1_Egflam_1,5685,Inh_Lhx1_Egflam_1,Macosko,Nuclei
Macosko|Inh_Lhx1_Egflam_2,5686,Inh_Lhx1_Egflam_2,Macosko,Nuclei
Macosko|Inh_Lhx1_Tspo2,5687,Inh_Lhx1_Tspo2,Macosko,Nuclei
Zeng|3170,5688,3170,Zeng,Cells
Macosko|Inh_Lhx1_Wnt5a_2,5689,Inh_Lhx1_Wnt5a_2,Macosko,Nuclei
Macosko|Inh_Lhx1_Wnt5a_1,5690,Inh_Lhx1_Wnt5a_1,Macosko,Nuclei
Macosko|Inh_Lhx1_Wnt5a_3,5691,Inh_Lhx1_Wnt5a_3,Macosko,Nuclei
Macosko|Inh_Lhx1_Egflam_4,5692,Inh_Lhx1_Egflam_4,Macosko,Nuclei
Macosko|Inh_Lhx1_Egflam_5,5693,Inh_Lhx1_Egflam_5,Macosko,Nuclei
Macosko|Inh_Lhx1_Egflam_6,5694,Inh_Lhx1_Egflam_6,Macosko,Nuclei
Zeng|3339,5695,3339,Zeng,Cells
Zeng|3344,5696,3344,Zeng,Cells
Zeng|3341,5697,3341,Zeng,Cells
Zeng|3343,5698,3343,Zeng,Cells
Zeng|3394,5699,3394,Zeng,Cells
Macosko|Inh_Six3_Dpy19l2_4,5700,Inh_Six3_Dpy19l2_4,Macosko,Nuclei
Zeng|3340,5701,3340,Zeng,Cells
Macosko|Inh_Six3_Fgf17_1,5702,Inh_Six3_Fgf17_1,Macosko,Nuclei
Macosko|Inh_Six3_Fgf17_2,5703,Inh_Six3_Fgf17_2,Macosko,Nuclei
Macosko|Inh_Six3_Cd40,5704,Inh_Six3_Cd40,Macosko,Nuclei
Zeng|3312,5705,3312,Zeng,Cells
Macosko|Inh_Pax5_Tmem176b_2,5706,Inh_Pax5_Tmem176b_2,Macosko,Nuclei
Macosko|Inh_Pax5_Tmem176b_1,5707,Inh_Pax5_Tmem176b_1,Macosko,Nuclei
Zeng|3436,5708,3436,Zeng,Cells
Zeng|3439,5709,3439,Zeng,Cells
Macosko|Inh_Pax5_Tmem176b_3,5710,Inh_Pax5_Tmem176b_3,Macosko,Nuclei
Zeng|3443,5711,3443,Zeng,Cells
Macosko|Inh_Pax5_Sox21_1,5712,Inh_Pax5_Sox21_1,Macosko,Nuclei
Zeng|3447,5713,3447,Zeng,Cells
Zeng|3448,5714,3448,Zeng,Cells
Zeng|3119,5715,3119,Zeng,Cells
Zeng|3121,5716,3121,Zeng,Cells
Zeng|3435,5717,3435,Zeng,Cells
Macosko|Inh_Pax5_Tmem176b_5,5718,Inh_Pax5_Tmem176b_5,Macosko,Nuclei
Macosko|Inh_Pax5_Tmem176b_4,5719,Inh_Pax5_Tmem176b_4,Macosko,Nuclei
Zeng|3442,5720,3442,Zeng,Cells
Zeng|3441,5721,3441,Zeng,Cells
Zeng|3446,5722,3446,Zeng,Cells
Macosko|Inh_Pax5_Pdpn,5723,Inh_Pax5_Pdpn,Macosko,Nuclei
Macosko|Inh_Pax5_Myof,5724,Inh_Pax5_Myof,Macosko,Nuclei
Macosko|Inh_Pax5_Oxtr,5725,Inh_Pax5_Oxtr,Macosko,Nuclei
Macosko|Inh_Pax5_Pgr15l_2,5726,Inh_Pax5_Pgr15l_2,Macosko,Nuclei
Zeng|3358,5727,3358,Zeng,Cells
Macosko|Inh_Pax5_Il20ra,5728,Inh_Pax5_Il20ra,Macosko,Nuclei
Zeng|3354,5729,3354,Zeng,Cells
Macosko|Inh_Otx1_Sox14_1,5730,Inh_Otx1_Sox14_1,Macosko,Nuclei
Zeng|3126,5731,3126,Zeng,Cells
Macosko|Inh_Otx1_Sox14_2,5732,Inh_Otx1_Sox14_2,Macosko,Nuclei
Zeng|3127,5733,3127,Zeng,Cells
Macosko|Inh_Otx1_Sox14_3,5734,Inh_Otx1_Sox14_3,Macosko,Nuclei
Zeng|3123,5735,3123,Zeng,Cells
Macosko|Inh_Pax5_Sox1,5736,Inh_Pax5_Sox1,Macosko,Nuclei
Macosko|Inh_Pax5_Trh_L3mbtl4,5737,Inh_Pax5_Trh_L3mbtl4,Macosko,Nuclei
Macosko|Inh_Pou3f1_Npnt,5738,Inh_Pou3f1_Npnt,Macosko,Nuclei
Zeng|2957,5739,2957,Zeng,Cells
Zeng|3077,5740,3077,Zeng,Cells
Macosko|Ex_Nkx6-1_Sox14,5741,Ex_Nkx6-1_Sox14,Macosko,Nuclei
Zeng|3082,5742,3082,Zeng,Cells
Macosko|Inh_Sox1_Pou3f1,5743,Inh_Sox1_Pou3f1,Macosko,Nuclei
Macosko|Inh_Sox1_Sostdc1,5744,Inh_Sox1_Sostdc1,Macosko,Nuclei
Zeng|3366,5745,3366,Zeng,Cells
Macosko|Inh_Irx3_Sox14,5746,Inh_Irx3_Sox14,Macosko,Nuclei
Zeng|3369,5747,3369,Zeng,Cells
Macosko|Inh_Sox2_Ikzf1_1,5748,Inh_Sox2_Ikzf1_1,Macosko,Nuclei
Macosko|Inh_Pax5_Cdh23_Ikzf1,5749,Inh_Pax5_Cdh23_Ikzf1,Macosko,Nuclei
Zeng|3351,5750,3351,Zeng,Cells
Macosko|Inh_Sox2_Ikzf1_4,5751,Inh_Sox2_Ikzf1_4,Macosko,Nuclei
Macosko|Inh_Sox2_Ikzf1_6,5752,Inh_Sox2_Ikzf1_6,Macosko,Nuclei
Macosko|Inh_Sox1_Cd40,5753,Inh_Sox1_Cd40,Macosko,Nuclei
Zeng|3364,5754,3364,Zeng,Cells
Macosko|Inh_Sox2_Ikzf1_2,5755,Inh_Sox2_Ikzf1_2,Macosko,Nuclei
Macosko|Inh_Sox2_Ikzf1_3,5756,Inh_Sox2_Ikzf1_3,Macosko,Nuclei
Macosko|Inh_Sox2_Ikzf1_5,5757,Inh_Sox2_Ikzf1_5,Macosko,Nuclei
Macosko|Inh_Sox2_Bves_2,5758,Inh_Sox2_Bves_2,Macosko,Nuclei
Zeng|3461,5759,3461,Zeng,Cells
Macosko|Inh_Sox2_Bves_1,5760,Inh_Sox2_Bves_1,Macosko,Nuclei
Macosko|Inh_Sox2_Bves_3,5761,Inh_Sox2_Bves_3,Macosko,Nuclei
Zeng|3190,5762,3190,Zeng,Cells
Macosko|Inh_Sox2_Ikzf1_7,5763,Inh_Sox2_Ikzf1_7,Macosko,Nuclei
Macosko|Inh_Sox2_Ikzf1_8,5764,Inh_Sox2_Ikzf1_8,Macosko,Nuclei
Zeng|3465,5765,3465,Zeng,Cells
Zeng|3459,5766,3459,Zeng,Cells
Zeng|3462,5767,3462,Zeng,Cells
Zeng|3460,5768,3460,Zeng,Cells
Zeng|3463,5769,3463,Zeng,Cells
Zeng|3464,5770,3464,Zeng,Cells
Macosko|Inh_Pax5_Slc38a11_2,5771,Inh_Pax5_Slc38a11_2,Macosko,Nuclei
Zeng|3138,5772,3138,Zeng,Cells
Macosko|Inh_Emx2_Foxa2_3,5773,Inh_Emx2_Foxa2_3,Macosko,Nuclei
Macosko|Inh_Emx2_Foxa2_2,5774,Inh_Emx2_Foxa2_2,Macosko,Nuclei
Macosko|Inh_Emx2_Foxa2_4,5775,Inh_Emx2_Foxa2_4,Macosko,Nuclei
Macosko|Inh_Emx2_Foxa2_5,5776,Inh_Emx2_Foxa2_5,Macosko,Nuclei
Macosko|Inh_Emx2_Foxa2_1,5777,Inh_Emx2_Foxa2_1,Macosko,Nuclei
Macosko|Inh_Pax5_Asb4_3,5778,Inh_Pax5_Asb4_3,Macosko,Nuclei
Zeng|3449,5779,3449,Zeng,Cells
Macosko|Inh_Pax5_Asb4_1,5780,Inh_Pax5_Asb4_1,Macosko,Nuclei
Macosko|Inh_Pax5_Asb4_4,5781,Inh_Pax5_Asb4_4,Macosko,Nuclei
Macosko|Inh_Pax5_Asb4_2,5782,Inh_Pax5_Asb4_2,Macosko,Nuclei
Zeng|3452,5783,3452,Zeng,Cells
Macosko|Inh_Pax5_Asb4_5,5784,Inh_Pax5_Asb4_5,Macosko,Nuclei
Zeng|3117,5785,3117,Zeng,Cells
Zeng|3120,5786,3120,Zeng,Cells
Zeng|3115,5787,3115,Zeng,Cells
Zeng|3118,5788,3118,Zeng,Cells
Macosko|Inh_Foxa2_Ano1,5789,Inh_Foxa2_Ano1,Macosko,Nuclei
Zeng|3149,5790,3149,Zeng,Cells
Macosko|Inh_Prox1_Dcn_1,5791,Inh_Prox1_Dcn_1,Macosko,Nuclei
Macosko|Inh_Prox1_Dcn_3,5792,Inh_Prox1_Dcn_3,Macosko,Nuclei
Macosko|Inh_Pax5_Slc12a7_3,5793,Inh_Pax5_Slc12a7_3,Macosko,Nuclei
Macosko|Inh_Pax5_Cmtm8_2,5794,Inh_Pax5_Cmtm8_2,Macosko,Nuclei
Macosko|Inh_Pax5_Slc12a7_1,5795,Inh_Pax5_Slc12a7_1,Macosko,Nuclei
Zeng|3143,5796,3143,Zeng,Cells
Macosko|Inh_Pax5_Slc38a11_1,5797,Inh_Pax5_Slc38a11_1,Macosko,Nuclei
Macosko|Inh_Pax5_Slc12a7_2,5798,Inh_Pax5_Slc12a7_2,Macosko,Nuclei
Zeng|3140,5799,3140,Zeng,Cells
Macosko|Inh_Prox1_Dcn_4,5800,Inh_Prox1_Dcn_4,Macosko,Nuclei
Macosko|Inh_Pax5_Cmtm8_1,5801,Inh_Pax5_Cmtm8_1,Macosko,Nuclei
Zeng|3142,5802,3142,Zeng,Cells
Macosko|Inh_Pax5_Cmtm8_3,5803,Inh_Pax5_Cmtm8_3,Macosko,Nuclei
Macosko|Inh_Pax5_Cmtm8_4,5804,Inh_Pax5_Cmtm8_4,Macosko,Nuclei
Macosko|Inh_Prox1_Dcn_2,5805,Inh_Prox1_Dcn_2,Macosko,Nuclei
Zeng|3141,5806,3141,Zeng,Cells
Macosko|Inh_Pax5_Sox21_2,5807,Inh_Pax5_Sox21_2,Macosko,Nuclei
Macosko|Inh_Pax5_Sox21_3,5808,Inh_Pax5_Sox21_3,Macosko,Nuclei
Zeng|3450,5809,3450,Zeng,Cells
Macosko|Inh_Pax5_Padi1_1,5810,Inh_Pax5_Padi1_1,Macosko,Nuclei
Macosko|Inh_Pax5_Padi1_2,5811,Inh_Pax5_Padi1_2,Macosko,Nuclei
Zeng|3437,5812,3437,Zeng,Cells
Zeng|3445,5813,3445,Zeng,Cells
Macosko|Inh_Pax8_Layn,5814,Inh_Pax8_Layn,Macosko,Nuclei
Macosko|Inh_Pax8_Vmn1r196,5815,Inh_Pax8_Vmn1r196,Macosko,Nuclei
Macosko|Inh_Pax8_Sp9_8,5816,Inh_Pax8_Sp9_8,Macosko,Nuclei
Macosko|Inh_Pax8_Sp9_1,5817,Inh_Pax8_Sp9_1,Macosko,Nuclei
Macosko|Inh_Pax8_Sp9_7,5818,Inh_Pax8_Sp9_7,Macosko,Nuclei
Macosko|Inh_Pax8_Sp9_2,5819,Inh_Pax8_Sp9_2,Macosko,Nuclei
Zeng|3438,5820,3438,Zeng,Cells
Zeng|3375,5821,3375,Zeng,Cells
Zeng|3378,5822,3378,Zeng,Cells
Zeng|3377,5823,3377,Zeng,Cells
Zeng|3379,5824,3379,Zeng,Cells
Zeng|3380,5825,3380,Zeng,Cells
Zeng|3381,5826,3381,Zeng,Cells
Macosko|Inh_Pax8_Sp9_6,5827,Inh_Pax8_Sp9_6,Macosko,Nuclei
Zeng|3376,5828,3376,Zeng,Cells
Macosko|Inh_Pax8_Sp9_5,5829,Inh_Pax8_Sp9_5,Macosko,Nuclei
Macosko|Inh_Pax8_Sp9_3,5830,Inh_Pax8_Sp9_3,Macosko,Nuclei
Macosko|Inh_Pax8_Sp9_4,5831,Inh_Pax8_Sp9_4,Macosko,Nuclei
Macosko|Inh_Pax5_Ptgfr,5832,Inh_Pax5_Ptgfr,Macosko,Nuclei
Macosko|Inh_Pax5_Calcr,5833,Inh_Pax5_Calcr,Macosko,Nuclei
Zeng|3361,5834,3361,Zeng,Cells
Macosko|Inh_Pax8_Npffr2,5835,Inh_Pax8_Npffr2,Macosko,Nuclei
Macosko|Inh_Pax5_Irs4_4,5836,Inh_Pax5_Irs4_4,Macosko,Nuclei
Macosko|Inh_Pax5_Irs4_3,5837,Inh_Pax5_Irs4_3,Macosko,Nuclei
Zeng|3382,5838,3382,Zeng,Cells
Macosko|Inh_Pax5_Irs4_1,5839,Inh_Pax5_Irs4_1,Macosko,Nuclei
Macosko|Inh_Pax5_Irs4_2,5840,Inh_Pax5_Irs4_2,Macosko,Nuclei
Macosko|Inh_Pax8_Pdzk1ip1_2,5841,Inh_Pax8_Pdzk1ip1_2,Macosko,Nuclei
Macosko|Inh_Pax8_Pdzk1ip1_1,5842,Inh_Pax8_Pdzk1ip1_1,Macosko,Nuclei
Macosko|Inh_Pax8_Agtr1a,5843,Inh_Pax8_Agtr1a,Macosko,Nuclei
Zeng|3444,5844,3444,Zeng,Cells
Macosko|Inh_Pax5_Lcp1,5845,Inh_Pax5_Lcp1,Macosko,Nuclei
Macosko|Inh_Pax5_Gpr6,5846,Inh_Pax5_Gpr6,Macosko,Nuclei
Macosko|Inh_Pax5_Clic5_2,5847,Inh_Pax5_Clic5_2,Macosko,Nuclei
Macosko|Inh_Pax5_Clic5_1,5848,Inh_Pax5_Clic5_1,Macosko,Nuclei
Zeng|3372,5849,3372,Zeng,Cells
Macosko|Inh_Pax5_Tll2,5850,Inh_Pax5_Tll2,Macosko,Nuclei
Zeng|3373,5851,3373,Zeng,Cells
Zeng|3440,5852,3440,Zeng,Cells
Macosko|Inh_Gata3_Lrat,5853,Inh_Gata3_Lrat,Macosko,Nuclei
Macosko|Inh_Gata3_Otx1_Pdlim3_3,5854,Inh_Gata3_Otx1_Pdlim3_3,Macosko,Nuclei
Zeng|3135,5855,3135,Zeng,Cells
Macosko|Inh_Gata3_Pdlim3_5,5856,Inh_Gata3_Pdlim3_5,Macosko,Nuclei
Zeng|3125,5857,3125,Zeng,Cells
Zeng|2952,5858,2952,Zeng,Cells
Macosko|Inh_Irx5_Tafa4_1,5859,Inh_Irx5_Tafa4_1,Macosko,Nuclei
Zeng|2955,5860,2955,Zeng,Cells
Zeng|2954,5861,2954,Zeng,Cells
Macosko|Inh_Irx5_Erfl_1,5862,Inh_Irx5_Erfl_1,Macosko,Nuclei
Zeng|2959,5863,2959,Zeng,Cells
Macosko|Inh_Irx5_Erfl_2,5864,Inh_Irx5_Erfl_2,Macosko,Nuclei
Zeng|2956,5865,2956,Zeng,Cells
Macosko|Inh_Foxp2_Lbhd2_3,5866,Inh_Foxp2_Lbhd2_3,Macosko,Nuclei
Zeng|2958,5867,2958,Zeng,Cells
Macosko|Inh_Foxp2_Lbhd2_2,5868,Inh_Foxp2_Lbhd2_2,Macosko,Nuclei
Macosko|Inh_Foxp2_Lbhd2_1,5869,Inh_Foxp2_Lbhd2_1,Macosko,Nuclei
Zeng|2949,5870,2949,Zeng,Cells
Macosko|Inh_Six3_Foxa2_3,5871,Inh_Six3_Foxa2_3,Macosko,Nuclei
Macosko|Inh_Six3_Foxa2_4,5872,Inh_Six3_Foxa2_4,Macosko,Nuclei
Zeng|3178,5873,3178,Zeng,Cells
Macosko|Inh_Six3_Foxa2_2,5874,Inh_Six3_Foxa2_2,Macosko,Nuclei
Macosko|Inh_Six3_Wdr72_2,5875,Inh_Six3_Wdr72_2,Macosko,Nuclei
Macosko|Inh_Six3_Foxa2_1,5876,Inh_Six3_Foxa2_1,Macosko,Nuclei
Macosko|Inh_Six3_Wdr72_1,5877,Inh_Six3_Wdr72_1,Macosko,Nuclei
Macosko|Inh_Pax7_Erfl_4,5878,Inh_Pax7_Erfl_4,Macosko,Nuclei
Macosko|Inh_Pax7_Pappa2_Stc1,5879,Inh_Pax7_Pappa2_Stc1,Macosko,Nuclei
Zeng|2924,5880,2924,Zeng,Cells
Macosko|Inh_Pax7_Tac1_Stc1,5881,Inh_Pax7_Tac1_Stc1,Macosko,Nuclei
Zeng|2946,5882,2946,Zeng,Cells
Macosko|Inh_Pax2_Erfl_10,5883,Inh_Pax2_Erfl_10,Macosko,Nuclei
Macosko|Inh_Pax2_Erfl_13,5884,Inh_Pax2_Erfl_13,Macosko,Nuclei
Macosko|Inh_Pax2_Erfl_14,5885,Inh_Pax2_Erfl_14,Macosko,Nuclei
Zeng|2937,5886,2937,Zeng,Cells
Macosko|Inh_Etv3l_Erfl_1,5887,Inh_Etv3l_Erfl_1,Macosko,Nuclei
Macosko|Inh_Pax2_Erfl_12,5888,Inh_Pax2_Erfl_12,Macosko,Nuclei
Macosko|Inh_Pax2_Erfl_15,5889,Inh_Pax2_Erfl_15,Macosko,Nuclei
Macosko|Inh_Pax2_H2-Q7,5890,Inh_Pax2_H2-Q7,Macosko,Nuclei
Zeng|2941,5891,2941,Zeng,Cells
Macosko|Inh_Gata3_Trh,5892,Inh_Gata3_Trh,Macosko,Nuclei
Macosko|Inh_Irx3_Hmcn1,5893,Inh_Irx3_Hmcn1,Macosko,Nuclei
Macosko|Inh_Pax2_Ikzf1_2,5894,Inh_Pax2_Ikzf1_2,Macosko,Nuclei
Macosko|Inh_Pax2_Ikzf1_3,5895,Inh_Pax2_Ikzf1_3,Macosko,Nuclei
Macosko|Inh_Pax2_Calcr,5896,Inh_Pax2_Calcr,Macosko,Nuclei
Macosko|Inh_Pax2_Ikzf1_4,5897,Inh_Pax2_Ikzf1_4,Macosko,Nuclei
Zeng|2920,5898,2920,Zeng,Cells
Macosko|Inh_Gata3_Cdh23_1,5899,Inh_Gata3_Cdh23_1,Macosko,Nuclei
Zeng|3357,5900,3357,Zeng,Cells
Zeng|3367,5901,3367,Zeng,Cells
Zeng|3352,5902,3352,Zeng,Cells
Zeng|3356,5903,3356,Zeng,Cells
Macosko|Inh_Pax5_Olfr48,5904,Inh_Pax5_Olfr48,Macosko,Nuclei
Macosko|Inh_Pax5_Krt25_2,5905,Inh_Pax5_Krt25_2,Macosko,Nuclei
Zeng|3360,5906,3360,Zeng,Cells
Macosko|Inh_Pax5_Cdh23,5907,Inh_Pax5_Cdh23,Macosko,Nuclei
Zeng|3362,5908,3362,Zeng,Cells
Macosko|Inh_Pax5_Ceacam10,5909,Inh_Pax5_Ceacam10,Macosko,Nuclei
Macosko|Inh_Otx1_Calcr,5910,Inh_Otx1_Calcr,Macosko,Nuclei
Zeng|3365,5911,3365,Zeng,Cells
Macosko|Inh_Pax5_Pgr15l_1,5912,Inh_Pax5_Pgr15l_1,Macosko,Nuclei
Zeng|3355,5913,3355,Zeng,Cells
Zeng|3371,5914,3371,Zeng,Cells
Zeng|3350,5915,3350,Zeng,Cells
Zeng|3353,5916,3353,Zeng,Cells
Zeng|3359,5917,3359,Zeng,Cells
Zeng|3363,5918,3363,Zeng,Cells
Zeng|3370,5919,3370,Zeng,Cells
Macosko|Inh_Emx2_Tfap2a,5920,Inh_Emx2_Tfap2a,Macosko,Nuclei
Zeng|3172,5921,3172,Zeng,Cells
Macosko|Inh_Six3_Ofcc1_2,5922,Inh_Six3_Ofcc1_2,Macosko,Nuclei
Macosko|Inh_Six3_Ofcc1_1,5923,Inh_Six3_Ofcc1_1,Macosko,Nuclei
Zeng|3292,5924,3292,Zeng,Cells
Macosko|Inh_Nkx2-2_Vip,5925,Inh_Nkx2-2_Vip,Macosko,Nuclei
Macosko|Inh_Emx2_Pirt_1,5926,Inh_Emx2_Pirt_1,Macosko,Nuclei
Macosko|Inh_Emx2_Pirt_3,5927,Inh_Emx2_Pirt_3,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Svep1_1,5928,Inh_Nkx2-2_Svep1_1,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Svep1_2,5929,Inh_Nkx2-2_Svep1_2,Macosko,Nuclei
Zeng|3183,5930,3183,Zeng,Cells
Macosko|Inh_Nkx2-2_Cpa6_1,5931,Inh_Nkx2-2_Cpa6_1,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Cpa6_2,5932,Inh_Nkx2-2_Cpa6_2,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Prrxl1,5933,Inh_Nkx2-2_Prrxl1,Macosko,Nuclei
Zeng|3186,5934,3186,Zeng,Cells
Macosko|Inh_Gata3_Tll2_4,5935,Inh_Gata3_Tll2_4,Macosko,Nuclei
Zeng|3165,5936,3165,Zeng,Cells
Zeng|3180,5937,3180,Zeng,Cells
Zeng|3182,5938,3182,Zeng,Cells
Macosko|Inh_Nkx2-2_Tpm2_1,5939,Inh_Nkx2-2_Tpm2_1,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Tpm2_2,5940,Inh_Nkx2-2_Tpm2_2,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Cd40_1,5941,Inh_Nkx2-2_Cd40_1,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Cd40_2,5942,Inh_Nkx2-2_Cd40_2,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Slc26a7_2,5943,Inh_Nkx2-2_Slc26a7_2,Macosko,Nuclei
Macosko|Inh_Skor2_Emx1_4,5944,Inh_Skor2_Emx1_4,Macosko,Nuclei
Macosko|Inh_Skor2_Emx1_1,5945,Inh_Skor2_Emx1_1,Macosko,Nuclei
Zeng|3390,5946,3390,Zeng,Cells
Macosko|Inh_Nkx2-2_Gata2_9,5947,Inh_Nkx2-2_Gata2_9,Macosko,Nuclei
Zeng|3389,5948,3389,Zeng,Cells
Zeng|3189,5949,3189,Zeng,Cells
Zeng|3403,5950,3403,Zeng,Cells
Macosko|Inh_Nkx2-2_Tspo2_1,5951,Inh_Nkx2-2_Tspo2_1,Macosko,Nuclei
Zeng|3388,5952,3388,Zeng,Cells
Macosko|Inh_Nkx2-2_Glp1r_Trh_3,5953,Inh_Nkx2-2_Glp1r_Trh_3,Macosko,Nuclei
Zeng|3391,5954,3391,Zeng,Cells
Macosko|Inh_Nkx2-2_Glp1r_Trh_1,5955,Inh_Nkx2-2_Glp1r_Trh_1,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Glp1r_Trh_2,5956,Inh_Nkx2-2_Glp1r_Trh_2,Macosko,Nuclei
Zeng|3405,5957,3405,Zeng,Cells
Macosko|Inh_Nkx2-2_Tspo2_2,5958,Inh_Nkx2-2_Tspo2_2,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Trh_2,5959,Inh_Nkx2-2_Trh_2,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Trh_1,5960,Inh_Nkx2-2_Trh_1,Macosko,Nuclei
Zeng|3392,5961,3392,Zeng,Cells
Zeng|3409,5962,3409,Zeng,Cells
Zeng|3386,5963,3386,Zeng,Cells
Zeng|3404,5964,3404,Zeng,Cells
Macosko|Inh_Tfap2b_Gata3_3,5965,Inh_Tfap2b_Gata3_3,Macosko,Nuclei
Macosko|Inh_Tfap2b_Gata3_5,5966,Inh_Tfap2b_Gata3_5,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Gata2_3,5967,Inh_Nkx2-2_Gata2_3,Macosko,Nuclei
Macosko|Inh_Nkx2-2_Gata2_4,5968,Inh_Nkx2-2_Gata2_4,Macosko,Nuclei
Zeng|3175,5969,3175,Zeng,Cells
