cluster	class	subclass	level1_anno	level2_anno	dataset
Macosko|Ex_Phox2b_Slc10a4	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Ghrh_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Cyp39a1_Mdfic2_6	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Cyp39a1_Mdfic2_3	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Ghrh_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Vip_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Cyp39a1_Mdfic2_5	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Cyp39a1_Mdfic2_4	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Catspere1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Cyp39a1_Mdfic2_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Cyp39a1_Mdfic2_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Vip_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Vip_3	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Ddc	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Cyp26b1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Il15	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Col6a5	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Mdfic2_5	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Mdfic2_3	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Esm1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Mdfic2_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Mdfic2_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Pdyn_6	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Nts_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Nts_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2a_Cyp26b1_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2a_Cyp26b1_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Hhip_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Cd36	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Hhip_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Pdyn_4	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Pdyn_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Pdyn_3	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Pdyn_5	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Pdyn_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2a_Fam83b	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2a_Qrfpr	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2a_Npy4r_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|CholEx_Phox2a_Npy4r	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Dbh_5	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Dbh_4	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Afp	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Col5a2_Pdyn	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Sh2d6	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Card11	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Tmem114	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Dkk2_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Shisa3	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Tmem100	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Olfr560	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Dkk2_3	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Abcc6	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Clca3a2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Dkk2_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Ghsr_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Prok1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Ghsr_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_Fst_1	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_Fst_2	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx3_Ptgr1	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_S100a11_9	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_Fst_3	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_Has2	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_S100a11_6	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_S100a11_7	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_S100a11_8	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_S100a11_5	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_S100a11_2	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_S100a11_3	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_S100a11_4	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Chol_Tbx20_S100a11_1	neuron	Cholinergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|NorEx_Phox2b_Gfral_1	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|NorEx_Phox2b_Tmem45a2_2	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|NorEx_Phox2b_Tmem45a2_1	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|NorEx_Phox2b_Gfral_3	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Adora2a	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|NorEx_Phox2b_Gfral_4	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|NorEx_Phox2b_Gfral_2	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2_4930469K13Rik	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|NorEx_Phox2b_Ppara_2	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|NorEx_Phox2b_Ppara_1	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|NorEx_Phox2b_Gch1	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Gch1	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Olfr78	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Gda_2	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Gda_1	neuron	Noradrenergic neurons of the nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Ddit4l	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Gdpd2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Adamtsl1_Col6a2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Npb	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Slc6a2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Slitrk6	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Alkal2_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Kcnj2_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Kcnj2_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Alkal2_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Zbbx_Nts_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Zbbx_Nts_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Tac2_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Tac2_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Ddit4l_3	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Ddit4l_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Ddit4l_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Slc39a12_6	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Slc39a12_4	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Slc39a12_5	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Olfr560_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Olfr560_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Pou4f2_Olfr560_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Pou4f2_Olfr560_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Avpr1a	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Nmu	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Hgf	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Slc39a12_2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Slc39a12_1	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Chodl	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Dpy19l2	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Slc39a12_3	neuron	Pontine and medullary neurons, primarily nucleus solitarius	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Six2_3	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Six2_2	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Six2_5	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Six2_4	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Prrxl1	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Six2_1	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Plscr4	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Bmp3_4	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Olig3_5	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Olig3_6	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Olig3_7	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Frzb	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Olfr273	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Bmp3_2	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Bmp3_1	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Bmp3_3	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Olig3_4	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Olig3_3	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Olig3_1	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Olig3_2	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Adam33_3	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Adam33_2	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Adam33_1	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_4930469K13Rik_2	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_4930469K13Rik_1	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Chrna5_3	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Chrna5_2	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Chrna5_1	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Nr1h4_3	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Serpinb7_1	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Serpinb7_2	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Zar1l	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Susd5_2	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Npffr2_2	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Npffr2_1	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Susd5_1	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Nr1h4_2	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Nr1h4_1	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Tex47_1	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Tex47_2	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Gabre	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Tex47_3	neuron	Pontine and medullary neurons	Neuron	ExN	Macosko
Macosko|Ex_Dmrta2_Crhbp_2	neuron	Tegmental neurons	Neuron	ExN	Macosko
Macosko|Ex_Dmrta2_Crhbp_3	neuron	Tegmental neurons	Neuron	ExN	Macosko
Macosko|Ex_Dmrta2_Crhbp_4	neuron	Tegmental neurons	Neuron	ExN	Macosko
Macosko|Ex_Dmrta2_Cd274	neuron	Tegmental neurons	Neuron	ExN	Macosko
Macosko|Ex_Dmrta2_Crhbp_1	neuron	Tegmental neurons	Neuron	ExN	Macosko
Macosko|Ex_Foxp2_Esp24	neuron	Tegmental neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Ccdc192_1	neuron	Tegmental neurons	Neuron	ExN	Macosko
Macosko|Ex_Phox2b_Ccdc192_2	neuron	Tegmental neurons	Neuron	ExN	Macosko
Macosko|Inh_Lhx1_Vsir_2	neuron	Hypothalamic neurons, primarily zona incerta	Neuron	InN	Macosko
Macosko|Inh_Lhx1_Vsir_3	neuron	Hypothalamic neurons, primarily zona incerta	Neuron	InN	Macosko
Macosko|Inh_Lhx1_Vsir_1	neuron	Hypothalamic neurons, primarily zona incerta	Neuron	InN	Macosko
Macosko|Inh_Lhx1_Vsir_4	neuron	Hypothalamic neurons, primarily zona incerta	Neuron	InN	Macosko
Macosko|Inh_Lhx1_Vsir_5	neuron	Hypothalamic neurons, primarily zona incerta	Neuron	InN	Macosko
Macosko|Inh_Lhx1_Dlk1_1	neuron	Hypothalamic neurons, primarily zona incerta	Neuron	InN	Macosko
Macosko|Inh_Lhx1_Mdfic2	neuron	Hypothalamic neurons, primarily zona incerta	Neuron	InN	Macosko
Macosko|Inh_Lhx1_Dlk1_7	neuron	Hypothalamic neurons, primarily zona incerta	Neuron	InN	Macosko
Macosko|Inh_Lhx1_Dlk1_5	neuron	Hypothalamic neurons, primarily zona incerta	Neuron	InN	Macosko
Macosko|Inh_Lhx1_Dlk1_6	neuron	Hypothalamic neurons, primarily zona incerta	Neuron	InN	Macosko
Macosko|Inh_Lhx1_Dlk1_4	neuron	Hypothalamic neurons, primarily zona incerta	Neuron	InN	Macosko
Macosko|Ex_Lmx1b_Sec1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Deup1_5	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Deup1_6	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_1110032F04Rik_2	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Tmem235_1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Tmem235_2	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_1110032F04Rik_1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Esm1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Tnnt2	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Tmem235_3	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Teddm3	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Ebf2_Pla2g5_5	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Ebf2_Pla2g5_3	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Ebf2_Pla2g5_2	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Ebf2_Pla2g5_1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Ebf2_Pla2g5_6	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Deup1_2	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Olfr273	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Ebf2_Pla2g5_4	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Vstm4	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Deup1_4	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Upp1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Deup1_3	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Deup1_1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Olfr78	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Scn5a	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Ccdc170	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Cyyr1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Pou4f1_Arsj_1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Aldh1a2_3	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Pou4f1_Arsj_2	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Aldh1a2_2	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Aldh1a2_1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Grp	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Unc5cl_2	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Unc5cl_1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Pou4f3_Mdfic2	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Tmem100_2	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Tmem100_1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Dkk2_Morc1_2	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Dkk2_Morc1_1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Wif1	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Olfr25	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Abi3bp	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Pi15	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Ebf3_Adam33_8	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Ebf3_Dsc3	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Ebf3_Adam33_12	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
Macosko|Ex_Lmx1b_Calcrl	neuron	Pontine and medullary reticular neurons	Neuron	ExN	Macosko
